# k f_up f_down f_allD C_global_avg
77.000000 0.241165 0.503453 0.255381 0.695781
78.000000 0.241450 0.504624 0.253926 0.697173
79.000000 0.241385 0.493968 0.264646 0.685706
80.000000 0.238638 0.495899 0.265463 0.685222
81.000000 0.240369 0.495843 0.263788 0.686901
82.000000 0.239213 0.497807 0.262980 0.687710
83.000000 0.240661 0.491962 0.267376 0.682171
84.000000 0.239708 0.487173 0.273119 0.676821
85.000000 0.243705 0.492395 0.263900 0.685567
86.000000 0.245808 0.491912 0.262280 0.686360
87.000000 0.243560 0.487640 0.268800 0.680152
88.000000 0.239975 0.490090 0.269935 0.679128
89.000000 0.243498 0.486261 0.270240 0.678218
90.000000 0.245445 0.485959 0.268596 0.679375
91.000000 0.243122 0.473843 0.283035 0.664580
92.000000 0.238346 0.489825 0.271829 0.676803
93.000000 0.243003 0.478224 0.278773 0.668907
94.000000 0.244356 0.480555 0.275090 0.672194
95.000000 0.240966 0.475001 0.284033 0.663347
96.000000 0.242193 0.478279 0.279528 0.667807
97.000000 0.243122 0.480399 0.276479 0.670250
98.000000 0.245003 0.478824 0.276172 0.670340
99.000000 0.244934 0.473669 0.281397 0.664826
100.000000 0.242447 0.471031 0.286523 0.659680
101.000000 0.243440 0.478211 0.278348 0.668344
102.000000 0.244681 0.475372 0.279946 0.666320
103.000000 0.244581 0.469330 0.286089 0.659810
104.000000 0.241970 0.466974 0.291056 0.654420
105.000000 0.243324 0.467734 0.288942 0.656824
106.000000 0.243668 0.475835 0.280497 0.665341
107.000000 0.243189 0.463387 0.293425 0.651448
108.000000 0.243681 0.473965 0.282354 0.662952
109.000000 0.247177 0.464594 0.288229 0.656484
110.000000 0.245457 0.463236 0.291306 0.652749
111.000000 0.243018 0.464660 0.292322 0.652258
112.000000 0.241468 0.465653 0.292879 0.651935
113.000000 0.244450 0.474945 0.280605 0.664527
114.000000 0.246036 0.464607 0.289358 0.655484
115.000000 0.243622 0.456203 0.300175 0.643589
116.000000 0.243189 0.461355 0.295456 0.648585
117.000000 0.244247 0.451282 0.304471 0.638088
118.000000 0.245417 0.460196 0.294386 0.648823
119.000000 0.244833 0.462175 0.292992 0.650754
120.000000 0.245033 0.463445 0.291522 0.651817
121.000000 0.247106 0.464026 0.288868 0.654371
122.000000 0.246796 0.458234 0.294970 0.648611
123.000000 0.240586 0.451536 0.307878 0.634996
124.000000 0.244826 0.460107 0.295067 0.647642
125.000000 0.247040 0.453353 0.299607 0.643125
126.000000 0.242236 0.461818 0.295946 0.646658
127.000000 0.248214 0.461431 0.290355 0.652047
128.000000 0.247114 0.450030 0.302856 0.638957
129.000000 0.245360 0.450130 0.304510 0.636923
130.000000 0.242573 0.454798 0.302629 0.639254
131.000000 0.242535 0.452300 0.305165 0.636669
132.000000 0.248908 0.457664 0.293427 0.647726
133.000000 0.243739 0.449127 0.307134 0.634944
134.000000 0.246589 0.454231 0.299180 0.642010
135.000000 0.244626 0.451958 0.303416 0.637797
136.000000 0.240346 0.447190 0.312464 0.628833
137.000000 0.242818 0.454344 0.302838 0.638603
138.000000 0.245375 0.452656 0.301969 0.639050
139.000000 0.247176 0.448650 0.304174 0.636389
140.000000 0.247601 0.446608 0.305791 0.633905
141.000000 0.246257 0.455762 0.297982 0.642627
142.000000 0.244592 0.455054 0.300355 0.640446
143.000000 0.246788 0.439990 0.313222 0.626012
144.000000 0.246616 0.449073 0.304311 0.635525
145.000000 0.245094 0.446454 0.308452 0.631199
146.000000 0.246234 0.448414 0.305351 0.634276
147.000000 0.244649 0.442689 0.312661 0.627010
148.000000 0.247614 0.450076 0.302311 0.637380
149.000000 0.246520 0.446610 0.306871 0.632049
150.000000 0.247315 0.445557 0.307128 0.631450
151.000000 0.245413 0.448491 0.306096 0.633358
152.000000 0.245962 0.443468 0.310570 0.628610
153.000000 0.245136 0.444379 0.310484 0.628670
154.000000 0.246104 0.442726 0.311170 0.627978
155.000000 0.242184 0.445758 0.312058 0.627143
156.000000 0.245418 0.445380 0.309201 0.629198
157.000000 0.246224 0.444015 0.309760 0.628681
158.000000 0.246221 0.449840 0.303939 0.634739
159.000000 0.242583 0.443586 0.313831 0.624750
160.000000 0.243485 0.442590 0.313925 0.624544
161.000000 0.245152 0.440380 0.314468 0.624228
162.000000 0.245314 0.440912 0.313774 0.624109
163.000000 0.246271 0.443057 0.310672 0.627131
164.000000 0.243661 0.439079 0.317260 0.620317
165.000000 0.243848 0.438182 0.317970 0.619483
166.000000 0.243443 0.437376 0.319181 0.618319
167.000000 0.244448 0.443208 0.312345 0.626034
168.000000 0.244099 0.441523 0.314378 0.623049
169.000000 0.242754 0.442288 0.314959 0.622931
