# k f_up f_down f_allD C_global_avg
44.000000 0.140593 0.638441 0.220967 0.752103
45.000000 0.140211 0.644087 0.215702 0.757397
46.000000 0.139775 0.647481 0.212744 0.759485
47.000000 0.142460 0.633416 0.224124 0.747488
48.000000 0.143575 0.642834 0.213591 0.757573
49.000000 0.139748 0.639506 0.220746 0.750382
50.000000 0.143233 0.646143 0.210623 0.760344
51.000000 0.142888 0.631559 0.225554 0.743703
52.000000 0.144426 0.638781 0.216793 0.752695
53.000000 0.143731 0.643024 0.213245 0.755744
54.000000 0.142701 0.642480 0.214818 0.753725
55.000000 0.141342 0.647162 0.211496 0.757067
56.000000 0.142214 0.636114 0.221671 0.746282
57.000000 0.146794 0.631674 0.221532 0.745486
58.000000 0.145169 0.640796 0.214035 0.752779
59.000000 0.149157 0.631891 0.218952 0.746581
60.000000 0.142392 0.642760 0.214849 0.751625
61.000000 0.146427 0.633819 0.219754 0.745790
62.000000 0.147251 0.644076 0.208674 0.756646
63.000000 0.142462 0.640429 0.217109 0.748151
64.000000 0.145254 0.641653 0.213093 0.751550
65.000000 0.147467 0.633285 0.219247 0.744469
66.000000 0.144394 0.644760 0.210846 0.752680
67.000000 0.147025 0.634827 0.218147 0.744589
68.000000 0.147634 0.641408 0.210958 0.752101
69.000000 0.150290 0.629674 0.220036 0.740977
70.000000 0.150804 0.639778 0.209417 0.752068
71.000000 0.148517 0.633801 0.217682 0.743266
72.000000 0.148985 0.632915 0.218100 0.743143
73.000000 0.148013 0.634347 0.217640 0.742369
74.000000 0.150665 0.630970 0.218365 0.741515
75.000000 0.147893 0.641378 0.210729 0.749543
76.000000 0.152243 0.626946 0.220811 0.737316
77.000000 0.147895 0.627631 0.224473 0.733791
78.000000 0.151792 0.632633 0.215575 0.742542
79.000000 0.151353 0.630385 0.218262 0.739230
80.000000 0.153043 0.626381 0.220576 0.736004
81.000000 0.154138 0.623574 0.222288 0.733589
82.000000 0.153069 0.631904 0.215027 0.741775
83.000000 0.152233 0.630060 0.217707 0.738370
84.000000 0.153148 0.622512 0.224340 0.730650
85.000000 0.153523 0.627049 0.219427 0.735896
86.000000 0.153683 0.625826 0.220491 0.734420
87.000000 0.155360 0.631806 0.212834 0.741865
88.000000 0.154905 0.623985 0.221110 0.732075
89.000000 0.154029 0.628306 0.217664 0.736314
90.000000 0.156183 0.625581 0.218236 0.734703
91.000000 0.156630 0.623867 0.219503 0.732785
92.000000 0.154802 0.623838 0.221361 0.731025
93.000000 0.158325 0.628175 0.213500 0.738277
94.000000 0.157576 0.617517 0.224906 0.726052
95.000000 0.154411 0.618325 0.227264 0.723739
96.000000 0.157503 0.623402 0.219094 0.731995
97.000000 0.160212 0.617554 0.222234 0.727412
98.000000 0.157449 0.627931 0.214620 0.735890
99.000000 0.157358 0.625857 0.216785 0.733241
100.000000 0.158542 0.619601 0.221857 0.727157
101.000000 0.158402 0.620834 0.220764 0.727794
102.000000 0.159266 0.613752 0.226981 0.720331
103.000000 0.157667 0.619921 0.222413 0.726122
104.000000 0.162285 0.616433 0.221282 0.725426
105.000000 0.156973 0.619993 0.223034 0.724832
106.000000 0.157465 0.626735 0.215800 0.731605
107.000000 0.160392 0.623095 0.216513 0.730122
108.000000 0.161752 0.619428 0.218820 0.726981
109.000000 0.159615 0.618406 0.221979 0.723762
110.000000 0.162112 0.620663 0.217225 0.729039
111.000000 0.159334 0.622025 0.218642 0.726600
112.000000 0.158329 0.621869 0.219802 0.725375
113.000000 0.163546 0.617525 0.218929 0.725521
114.000000 0.162480 0.620497 0.217023 0.727192
115.000000 0.160821 0.625505 0.213674 0.731038
116.000000 0.163235 0.619723 0.217042 0.725924
117.000000 0.165316 0.618540 0.216145 0.726449
118.000000 0.162391 0.613817 0.223791 0.718967
119.000000 0.165318 0.615166 0.219516 0.722099
120.000000 0.162482 0.620150 0.217368 0.725093
121.000000 0.169692 0.610850 0.219458 0.720236
122.000000 0.166357 0.618309 0.215334 0.725590
123.000000 0.164248 0.608461 0.227291 0.712536
124.000000 0.166676 0.603918 0.229406 0.709464
125.000000 0.172055 0.603077 0.224868 0.713749
126.000000 0.167249 0.604383 0.228368 0.709673
127.000000 0.165213 0.615193 0.219594 0.720253
128.000000 0.171061 0.602562 0.226376 0.710935
129.000000 0.167978 0.613966 0.218057 0.720160
130.000000 0.168980 0.610050 0.220970 0.716612
131.000000 0.168958 0.606321 0.224721 0.712809
132.000000 0.168963 0.614662 0.216374 0.720531
133.000000 0.171152 0.605534 0.223314 0.713266
134.000000 0.169101 0.614533 0.216366 0.720303
135.000000 0.167514 0.608292 0.224194 0.712869
136.000000 0.168923 0.603954 0.227123 0.708806
137.000000 0.174264 0.593573 0.232163 0.700515
138.000000 0.170293 0.608843 0.220865 0.713793
139.000000 0.170902 0.612933 0.216165 0.719128
140.000000 0.174105 0.604087 0.221808 0.711235
141.000000 0.172940 0.607979 0.219081 0.713962
142.000000 0.171414 0.604420 0.224166 0.709016
143.000000 0.171018 0.613035 0.215947 0.717528
144.000000 0.173871 0.605636 0.220493 0.712845
145.000000 0.173844 0.600936 0.225220 0.706429
146.000000 0.170248 0.615473 0.214280 0.719176
147.000000 0.173235 0.602231 0.224534 0.707577
148.000000 0.174175 0.606556 0.219269 0.712132
149.000000 0.172021 0.603937 0.224042 0.706965
150.000000 0.172725 0.614170 0.213105 0.718956
151.000000 0.172366 0.606549 0.221085 0.710082
152.000000 0.178274 0.611656 0.210071 0.720167
153.000000 0.174508 0.604079 0.221413 0.708961
154.000000 0.173525 0.608115 0.218359 0.712063
155.000000 0.177546 0.584300 0.238155 0.687835
156.000000 0.175864 0.611453 0.212684 0.717756
157.000000 0.175994 0.601304 0.222702 0.705950
158.000000 0.179522 0.599233 0.221246 0.706225
159.000000 0.180978 0.600884 0.218139 0.709033
160.000000 0.175975 0.600202 0.223823 0.703448
161.000000 0.174083 0.611731 0.214186 0.714625
162.000000 0.175742 0.607807 0.216452 0.710960
163.000000 0.177308 0.596539 0.226153 0.700840
164.000000 0.175454 0.601871 0.222675 0.704132
165.000000 0.180046 0.596424 0.223531 0.701541
166.000000 0.180011 0.601097 0.218892 0.706674
167.000000 0.178359 0.596850 0.224791 0.701082
168.000000 0.182049 0.598643 0.219308 0.704790
169.000000 0.178359 0.598321 0.223320 0.702325
170.000000 0.178114 0.599592 0.222295 0.702847
171.000000 0.180307 0.602731 0.216963 0.707820
172.000000 0.177756 0.602298 0.219946 0.704830
173.000000 0.182850 0.597710 0.219441 0.703948
174.000000 0.180338 0.599379 0.220283 0.703173
175.000000 0.179634 0.594248 0.226118 0.697434
176.000000 0.183990 0.599808 0.216201 0.704993
177.000000 0.178291 0.598215 0.223494 0.700325
178.000000 0.184154 0.592142 0.223704 0.697149
179.000000 0.179906 0.605745 0.214350 0.709752
180.000000 0.179009 0.596943 0.224048 0.698691
181.000000 0.183625 0.591895 0.224480 0.695905
182.000000 0.182326 0.592297 0.225377 0.694905
183.000000 0.183603 0.597673 0.218724 0.702333
184.000000 0.185764 0.586839 0.227397 0.692017
185.000000 0.182367 0.586257 0.231375 0.688157
186.000000 0.181856 0.598068 0.220076 0.699773
187.000000 0.182761 0.588786 0.228453 0.690985
188.000000 0.184073 0.596405 0.219522 0.699800
189.000000 0.181910 0.598048 0.220042 0.699971
190.000000 0.183656 0.595350 0.220995 0.697849
191.000000 0.186103 0.601451 0.212446 0.706369
192.000000 0.190262 0.585155 0.224583 0.690560
193.000000 0.187455 0.584829 0.227716 0.688435
194.000000 0.187043 0.582917 0.230040 0.686489
195.000000 0.187931 0.582046 0.230023 0.685875
196.000000 0.186073 0.594724 0.219203 0.698475
197.000000 0.185888 0.586523 0.227589 0.688321
198.000000 0.189006 0.582253 0.228740 0.686263
199.000000 0.184394 0.593603 0.222003 0.695196
