# k f_up f_allD C_global_avg
81.000000 0.024566 0.975434 0.000664
82.000000 0.024070 0.975930 0.000641
83.000000 0.024428 0.975572 0.000643
84.000000 0.024755 0.975245 0.000645
85.000000 0.024606 0.975394 0.000633
86.000000 0.025024 0.974976 0.000636
87.000000 0.024391 0.975609 0.000612
88.000000 0.024608 0.975392 0.000612
89.000000 0.024683 0.975317 0.000607
90.000000 0.024357 0.975643 0.000591
91.000000 0.024841 0.975159 0.000596
92.000000 0.024557 0.975443 0.000583
93.000000 0.024920 0.975080 0.000585
94.000000 0.024637 0.975363 0.000574
95.000000 0.024794 0.975206 0.000569
96.000000 0.024862 0.975138 0.000566
97.000000 0.024700 0.975300 0.000555
98.000000 0.024471 0.975529 0.000545
99.000000 0.024722 0.975278 0.000545
100.000000 0.024689 0.975311 0.000539
101.000000 0.024645 0.975355 0.000533
102.000000 0.024724 0.975276 0.000529
103.000000 0.024903 0.975097 0.000527
104.000000 0.024359 0.975641 0.000511
105.000000 0.024436 0.975564 0.000507
106.000000 0.025012 0.974988 0.000515
107.000000 0.024093 0.975907 0.000491
108.000000 0.024805 0.975195 0.000501
109.000000 0.024797 0.975203 0.000496
110.000000 0.024292 0.975708 0.000481
111.000000 0.025341 0.974659 0.000499
112.000000 0.024391 0.975609 0.000475
113.000000 0.024805 0.975195 0.000479
114.000000 0.024563 0.975437 0.000470
115.000000 0.024587 0.975413 0.000467
116.000000 0.024815 0.975185 0.000467
117.000000 0.024740 0.975260 0.000461
118.000000 0.024313 0.975687 0.000450
119.000000 0.024284 0.975716 0.000444
120.000000 0.024772 0.975228 0.000450
121.000000 0.024477 0.975523 0.000441
122.000000 0.024793 0.975207 0.000443
123.000000 0.024269 0.975731 0.000429
124.000000 0.024550 0.975450 0.000431
125.000000 0.024653 0.975347 0.000430
126.000000 0.024618 0.975382 0.000425
127.000000 0.024350 0.975650 0.000417
128.000000 0.025056 0.974944 0.000427
129.000000 0.024476 0.975524 0.000413
130.000000 0.025047 0.974953 0.000420
131.000000 0.024342 0.975658 0.000404
132.000000 0.024433 0.975567 0.000403
133.000000 0.024872 0.975128 0.000408
134.000000 0.025043 0.974957 0.000408
135.000000 0.024624 0.975376 0.000396
136.000000 0.024989 0.975011 0.000400
137.000000 0.024470 0.975530 0.000388
138.000000 0.024296 0.975704 0.000382
139.000000 0.024474 0.975526 0.000383
140.000000 0.024833 0.975167 0.000386
141.000000 0.024558 0.975442 0.000378
142.000000 0.024460 0.975540 0.000374
143.000000 0.025165 0.974835 0.000383
144.000000 0.024200 0.975800 0.000365
145.000000 0.024810 0.975190 0.000372
146.000000 0.024606 0.975394 0.000367
147.000000 0.024408 0.975592 0.000361
148.000000 0.024777 0.975223 0.000364
149.000000 0.024993 0.975007 0.000365
150.000000 0.024706 0.975294 0.000358
151.000000 0.024443 0.975557 0.000352
152.000000 0.024747 0.975253 0.000355
153.000000 0.024601 0.975399 0.000350
154.000000 0.024445 0.975555 0.000346
155.000000 0.024411 0.975589 0.000342
156.000000 0.024632 0.975368 0.000343
157.000000 0.024700 0.975300 0.000342
158.000000 0.024307 0.975693 0.000334
159.000000 0.024297 0.975703 0.000331
160.000000 0.024266 0.975734 0.000329
161.000000 0.024220 0.975780 0.000327
162.000000 0.024831 0.975169 0.000333
163.000000 0.024554 0.975446 0.000327
164.000000 0.024505 0.975495 0.000324
165.000000 0.024183 0.975817 0.000318
166.000000 0.024366 0.975634 0.000319
167.000000 0.024564 0.975436 0.000319
168.000000 0.024358 0.975642 0.000315
169.000000 0.024822 0.975178 0.000319
170.000000 0.024002 0.975998 0.000306
171.000000 0.024659 0.975341 0.000313
172.000000 0.024648 0.975352 0.000312
173.000000 0.024911 0.975089 0.000313
174.000000 0.024769 0.975231 0.000310
175.000000 0.024578 0.975422 0.000305
176.000000 0.024673 0.975327 0.000305
177.000000 0.024398 0.975602 0.000300
178.000000 0.024615 0.975385 0.000300
179.000000 0.024222 0.975778 0.000294
