# k f_up f_allD C_global_avg
2.000000 0.691803 0.308197 0.583789
3.000000 0.840256 0.159744 0.579183
4.000000 0.721847 0.278153 0.399438
5.000000 0.597029 0.402971 0.260653
6.000000 0.516490 0.483510 0.183918
7.000000 0.465337 0.534663 0.137753
8.000000 0.417546 0.582454 0.105747
9.000000 0.395958 0.604042 0.088797
10.000000 0.378524 0.621476 0.074425
11.000000 0.364494 0.635506 0.066004
12.000000 0.348741 0.651259 0.056427
13.000000 0.339673 0.660327 0.051289
14.000000 0.340333 0.659667 0.047747
15.000000 0.331574 0.668426 0.044503
16.000000 0.324604 0.675396 0.040198
17.000000 0.323984 0.676016 0.038010
18.000000 0.322376 0.677624 0.036476
19.000000 0.313625 0.686375 0.034071
20.000000 0.310122 0.689878 0.031853
21.000000 0.307705 0.692295 0.030908
22.000000 0.306286 0.693714 0.029073
23.000000 0.307762 0.692238 0.029139
24.000000 0.305888 0.694112 0.027488
25.000000 0.299720 0.700280 0.026435
26.000000 0.301442 0.698558 0.026011
27.000000 0.301818 0.698182 0.025790
28.000000 0.303054 0.696946 0.025781
29.000000 0.298664 0.701336 0.024207
30.000000 0.299930 0.700070 0.024661
31.000000 0.297053 0.702947 0.023030
32.000000 0.288577 0.711423 0.021179
33.000000 0.295658 0.704342 0.022865
34.000000 0.294793 0.705207 0.021886
35.000000 0.292273 0.707727 0.021708
36.000000 0.290001 0.709999 0.020529
37.000000 0.288188 0.711812 0.019879
38.000000 0.295784 0.704216 0.020905
39.000000 0.290868 0.709132 0.019784
40.000000 0.293836 0.706164 0.020426
41.000000 0.285719 0.714281 0.018877
42.000000 0.286495 0.713505 0.018986
43.000000 0.286275 0.713725 0.018905
44.000000 0.291515 0.708485 0.019707
45.000000 0.282843 0.717157 0.017936
46.000000 0.288661 0.711339 0.018574
47.000000 0.287017 0.712983 0.018859
48.000000 0.291978 0.708022 0.019165
49.000000 0.288207 0.711793 0.018398
50.000000 0.287547 0.712453 0.018257
51.000000 0.281594 0.718406 0.016717
52.000000 0.288814 0.711186 0.017863
53.000000 0.281106 0.718894 0.016553
54.000000 0.287964 0.712036 0.017687
55.000000 0.285701 0.714299 0.017351
56.000000 0.284356 0.715644 0.016580
57.000000 0.283098 0.716902 0.016596
58.000000 0.282198 0.717802 0.016636
59.000000 0.283992 0.716008 0.016560
60.000000 0.283065 0.716935 0.016565
61.000000 0.282237 0.717763 0.016523
62.000000 0.286268 0.713732 0.015975
63.000000 0.286673 0.713327 0.016926
64.000000 0.280468 0.719532 0.015990
65.000000 0.281681 0.718319 0.015761
66.000000 0.282603 0.717397 0.015529
67.000000 0.281053 0.718947 0.015981
68.000000 0.282542 0.717458 0.015363
69.000000 0.280886 0.719114 0.015506
70.000000 0.275703 0.724297 0.014962
71.000000 0.277404 0.722596 0.015283
72.000000 0.285256 0.714744 0.016019
73.000000 0.281448 0.718552 0.014497
74.000000 0.282321 0.717679 0.015735
75.000000 0.277287 0.722713 0.014542
76.000000 0.279857 0.720143 0.015289
77.000000 0.280895 0.719105 0.014944
78.000000 0.279010 0.720990 0.015611
79.000000 0.277386 0.722614 0.014825
80.000000 0.277509 0.722491 0.014456
81.000000 0.275569 0.724431 0.014440
82.000000 0.280610 0.719390 0.014369
83.000000 0.282738 0.717262 0.015703
84.000000 0.274586 0.725414 0.013873
85.000000 0.280333 0.719667 0.014708
86.000000 0.280567 0.719433 0.014351
87.000000 0.277477 0.722523 0.014079
88.000000 0.278189 0.721811 0.014304
89.000000 0.274429 0.725571 0.013227
90.000000 0.279045 0.720955 0.014451
91.000000 0.279262 0.720738 0.014007
92.000000 0.279895 0.720105 0.014095
93.000000 0.277630 0.722370 0.013896
94.000000 0.281707 0.718293 0.014613
95.000000 0.279149 0.720851 0.014701
96.000000 0.277608 0.722392 0.014481
97.000000 0.280770 0.719230 0.014406
98.000000 0.277726 0.722274 0.013722
99.000000 0.275776 0.724224 0.013608
100.000000 0.282426 0.717574 0.014554
101.000000 0.277675 0.722325 0.014377
102.000000 0.275725 0.724275 0.013441
103.000000 0.278673 0.721327 0.014463
104.000000 0.275297 0.724703 0.013174
105.000000 0.282485 0.717515 0.014071
106.000000 0.280906 0.719094 0.014470
107.000000 0.279814 0.720186 0.014036
108.000000 0.281243 0.718757 0.013542
109.000000 0.278426 0.721574 0.013835
110.000000 0.283202 0.716798 0.014043
111.000000 0.279972 0.720028 0.014272
112.000000 0.274955 0.725045 0.013806
113.000000 0.280295 0.719705 0.013718
114.000000 0.280088 0.719912 0.013998
115.000000 0.277108 0.722892 0.013480
116.000000 0.274540 0.725460 0.013128
117.000000 0.275988 0.724012 0.012747
118.000000 0.276728 0.723272 0.013510
119.000000 0.281179 0.718821 0.013400
120.000000 0.277346 0.722654 0.013449
121.000000 0.275323 0.724677 0.013301
122.000000 0.279890 0.720110 0.013472
123.000000 0.272050 0.727950 0.013099
124.000000 0.273292 0.726708 0.012968
125.000000 0.274365 0.725635 0.012778
126.000000 0.277538 0.722462 0.013691
127.000000 0.274097 0.725903 0.012540
128.000000 0.277939 0.722061 0.013140
129.000000 0.278853 0.721147 0.014004
130.000000 0.278398 0.721602 0.013172
131.000000 0.276469 0.723531 0.012983
132.000000 0.273381 0.726619 0.012967
133.000000 0.270720 0.729280 0.012790
134.000000 0.276624 0.723376 0.012603
135.000000 0.278186 0.721814 0.013322
136.000000 0.281641 0.718359 0.013304
137.000000 0.276256 0.723744 0.013044
138.000000 0.274127 0.725873 0.012893
139.000000 0.279532 0.720468 0.013169
