# k f_up f_down f_allD C_global_avg
152.000000 0.170901 0.595250 0.233849 0.697263
153.000000 0.162897 0.614686 0.222417 0.711244
154.000000 0.165657 0.616815 0.217527 0.715416
155.000000 0.169325 0.616142 0.214533 0.717913
156.000000 0.169476 0.601823 0.228700 0.702165
157.000000 0.170908 0.600283 0.228809 0.701042
158.000000 0.170836 0.608482 0.220681 0.709899
159.000000 0.173843 0.598980 0.227176 0.700579
160.000000 0.166584 0.607902 0.225514 0.705340
161.000000 0.171848 0.595560 0.232592 0.696121
162.000000 0.170434 0.602720 0.226846 0.702328
163.000000 0.170954 0.601511 0.227535 0.701909
164.000000 0.169728 0.599706 0.230565 0.697869
165.000000 0.169787 0.599701 0.230512 0.698474
166.000000 0.172085 0.610317 0.217598 0.711394
167.000000 0.171207 0.598030 0.230764 0.697163
168.000000 0.170993 0.607324 0.221683 0.706207
169.000000 0.168948 0.604359 0.226693 0.701929
170.000000 0.175095 0.597219 0.227686 0.698451
171.000000 0.174633 0.601316 0.224051 0.702780
172.000000 0.173557 0.599664 0.226778 0.699841
173.000000 0.176517 0.598408 0.225074 0.700222
174.000000 0.176079 0.605600 0.218321 0.707229
175.000000 0.176273 0.603924 0.219803 0.704945
176.000000 0.176004 0.596756 0.227240 0.696979
177.000000 0.182235 0.594530 0.223235 0.699886
178.000000 0.176374 0.600365 0.223261 0.701061
179.000000 0.174173 0.598571 0.227256 0.696521
