# k f_up f_allD C_global_avg
2.000000 0.690974 0.309026 0.583002
3.000000 0.879634 0.120366 0.603939
4.000000 0.759643 0.240357 0.401840
5.000000 0.621440 0.378560 0.244552
6.000000 0.523484 0.476516 0.154600
7.000000 0.468270 0.531730 0.108448
8.000000 0.430289 0.569711 0.080522
9.000000 0.400443 0.599557 0.061624
10.000000 0.378622 0.621378 0.048663
11.000000 0.354320 0.645680 0.040122
12.000000 0.348160 0.651840 0.035073
13.000000 0.332693 0.667307 0.028746
14.000000 0.328661 0.671339 0.025623
15.000000 0.324321 0.675679 0.023405
16.000000 0.319947 0.680053 0.021927
17.000000 0.317245 0.682755 0.019961
18.000000 0.314556 0.685444 0.018779
19.000000 0.308690 0.691310 0.017519
20.000000 0.304062 0.695938 0.016147
21.000000 0.301143 0.698857 0.014074
22.000000 0.300581 0.699419 0.014354
23.000000 0.300677 0.699323 0.013297
24.000000 0.299616 0.700384 0.013185
25.000000 0.293358 0.706642 0.011584
26.000000 0.295403 0.704597 0.012146
27.000000 0.292500 0.707500 0.011291
28.000000 0.297913 0.702087 0.011291
29.000000 0.294299 0.705701 0.010799
30.000000 0.292624 0.707376 0.010129
31.000000 0.287026 0.712974 0.009489
32.000000 0.292392 0.707608 0.009386
33.000000 0.290566 0.709434 0.009490
34.000000 0.288442 0.711558 0.008914
35.000000 0.282172 0.717828 0.008408
36.000000 0.283978 0.716022 0.008199
37.000000 0.283631 0.716369 0.008012
38.000000 0.285370 0.714630 0.008374
39.000000 0.286213 0.713787 0.007962
40.000000 0.280695 0.719305 0.007503
41.000000 0.283826 0.716174 0.007708
42.000000 0.282352 0.717648 0.007361
43.000000 0.282235 0.717765 0.007506
44.000000 0.285076 0.714924 0.007363
45.000000 0.281318 0.718682 0.006871
46.000000 0.277519 0.722481 0.006849
47.000000 0.281678 0.718322 0.006968
48.000000 0.281189 0.718811 0.007029
49.000000 0.278106 0.721894 0.006737
50.000000 0.278576 0.721424 0.006137
51.000000 0.283365 0.716635 0.006765
52.000000 0.279332 0.720668 0.006291
53.000000 0.275948 0.724052 0.005747
54.000000 0.281473 0.718527 0.006378
55.000000 0.282568 0.717432 0.006333
56.000000 0.279407 0.720593 0.006056
57.000000 0.275423 0.724577 0.005613
58.000000 0.279905 0.720095 0.006129
59.000000 0.277980 0.722020 0.005739
60.000000 0.273689 0.726311 0.005329
61.000000 0.273978 0.726022 0.005516
62.000000 0.277590 0.722410 0.005534
63.000000 0.274442 0.725558 0.005692
64.000000 0.272218 0.727782 0.005223
65.000000 0.272865 0.727135 0.005351
66.000000 0.274846 0.725154 0.005064
67.000000 0.278349 0.721651 0.005487
68.000000 0.275999 0.724001 0.005424
69.000000 0.274137 0.725863 0.005296
70.000000 0.272872 0.727128 0.005175
71.000000 0.276230 0.723770 0.005090
72.000000 0.273482 0.726518 0.005149
73.000000 0.272065 0.727935 0.004951
74.000000 0.271745 0.728255 0.004763
75.000000 0.275048 0.724952 0.005225
76.000000 0.272300 0.727700 0.004815
77.000000 0.274463 0.725537 0.004883
78.000000 0.276158 0.723842 0.004993
79.000000 0.275212 0.724788 0.004891
80.000000 0.273548 0.726452 0.004582
81.000000 0.273111 0.726889 0.004694
82.000000 0.269311 0.730689 0.004378
83.000000 0.275302 0.724698 0.004809
84.000000 0.276239 0.723761 0.004712
85.000000 0.273023 0.726977 0.004953
86.000000 0.275293 0.724707 0.004846
87.000000 0.279050 0.720950 0.004949
88.000000 0.275280 0.724720 0.004555
89.000000 0.271751 0.728249 0.004437
90.000000 0.272165 0.727835 0.004880
91.000000 0.274811 0.725189 0.004488
92.000000 0.276077 0.723923 0.004547
93.000000 0.275852 0.724148 0.004515
94.000000 0.273303 0.726697 0.004539
95.000000 0.266988 0.733012 0.004296
96.000000 0.268985 0.731015 0.004367
97.000000 0.273653 0.726347 0.004413
98.000000 0.274466 0.725534 0.004461
99.000000 0.273185 0.726815 0.004521
100.000000 0.271880 0.728120 0.004390
101.000000 0.272467 0.727533 0.004067
102.000000 0.266688 0.733312 0.003923
103.000000 0.271393 0.728607 0.004058
104.000000 0.274896 0.725104 0.004493
105.000000 0.273829 0.726171 0.004396
106.000000 0.273592 0.726408 0.004091
107.000000 0.275477 0.724523 0.004117
108.000000 0.271303 0.728697 0.004301
109.000000 0.270733 0.729267 0.004170
110.000000 0.271067 0.728933 0.004046
111.000000 0.267952 0.732048 0.003942
112.000000 0.277987 0.722013 0.004462
113.000000 0.272088 0.727912 0.004037
114.000000 0.269250 0.730750 0.004022
115.000000 0.270040 0.729960 0.003940
116.000000 0.270956 0.729044 0.003986
117.000000 0.269859 0.730141 0.004191
118.000000 0.269991 0.730009 0.003792
119.000000 0.274971 0.725029 0.004266
120.000000 0.269891 0.730109 0.003868
121.000000 0.274280 0.725720 0.004173
122.000000 0.271337 0.728663 0.003779
123.000000 0.270854 0.729146 0.004205
124.000000 0.272773 0.727227 0.003925
125.000000 0.270173 0.729827 0.003916
126.000000 0.270080 0.729920 0.003735
127.000000 0.273206 0.726794 0.004253
128.000000 0.271822 0.728178 0.003932
129.000000 0.270390 0.729610 0.003718
130.000000 0.266614 0.733386 0.003582
131.000000 0.268840 0.731160 0.003497
132.000000 0.266593 0.733407 0.003599
133.000000 0.269220 0.730780 0.003885
134.000000 0.270720 0.729280 0.003905
135.000000 0.271070 0.728930 0.003886
136.000000 0.268801 0.731199 0.003867
137.000000 0.273423 0.726577 0.003696
138.000000 0.273145 0.726855 0.003560
139.000000 0.267126 0.732874 0.003514
140.000000 0.270319 0.729681 0.003640
141.000000 0.271301 0.728699 0.003897
142.000000 0.270946 0.729054 0.003777
143.000000 0.270165 0.729835 0.003659
144.000000 0.267075 0.732925 0.003662
145.000000 0.272190 0.727810 0.003796
146.000000 0.266031 0.733969 0.003452
147.000000 0.272098 0.727902 0.003659
148.000000 0.268583 0.731417 0.003561
149.000000 0.270923 0.729077 0.003701
150.000000 0.267828 0.732172 0.003656
151.000000 0.271388 0.728612 0.003359
152.000000 0.267911 0.732089 0.003427
153.000000 0.272017 0.727983 0.003838
154.000000 0.270329 0.729671 0.003592
155.000000 0.272341 0.727659 0.003618
156.000000 0.270206 0.729794 0.003587
157.000000 0.267085 0.732915 0.003611
158.000000 0.273301 0.726699 0.003542
159.000000 0.271378 0.728622 0.003603
160.000000 0.265354 0.734646 0.003415
161.000000 0.264804 0.735196 0.003492
162.000000 0.273687 0.726313 0.003721
163.000000 0.274655 0.725345 0.003780
164.000000 0.271788 0.728212 0.003596
165.000000 0.271960 0.728040 0.003558
166.000000 0.268392 0.731608 0.003460
