# k f_up f_allD C_global_avg
77.000000 0.035992 0.964008 0.001315
78.000000 0.035881 0.964119 0.001261
79.000000 0.037319 0.962681 0.001297
80.000000 0.037504 0.962496 0.001280
81.000000 0.037768 0.962232 0.001274
82.000000 0.038445 0.961555 0.001286
83.000000 0.038518 0.961482 0.001297
84.000000 0.038559 0.961441 0.001268
85.000000 0.039395 0.960605 0.001292
86.000000 0.039706 0.960294 0.001316
87.000000 0.040202 0.959798 0.001317
88.000000 0.040511 0.959489 0.001364
89.000000 0.041438 0.958562 0.001351
90.000000 0.042044 0.957956 0.001340
91.000000 0.041727 0.958273 0.001385
92.000000 0.042956 0.957044 0.001410
93.000000 0.042603 0.957397 0.001432
94.000000 0.043357 0.956643 0.001394
95.000000 0.043609 0.956391 0.001535
96.000000 0.043882 0.956118 0.001371
97.000000 0.044432 0.955568 0.001395
98.000000 0.045923 0.954077 0.001455
99.000000 0.045169 0.954831 0.001475
100.000000 0.045956 0.954044 0.001430
101.000000 0.046311 0.953689 0.001501
102.000000 0.045861 0.954139 0.001415
103.000000 0.047395 0.952605 0.001482
104.000000 0.048283 0.951717 0.001517
105.000000 0.048018 0.951982 0.001505
106.000000 0.048503 0.951497 0.001545
107.000000 0.049084 0.950916 0.001516
108.000000 0.047673 0.952327 0.001406
109.000000 0.050152 0.949848 0.001566
110.000000 0.050719 0.949281 0.001595
111.000000 0.050692 0.949308 0.001603
112.000000 0.051369 0.948631 0.001648
113.000000 0.051087 0.948913 0.001637
114.000000 0.051466 0.948534 0.001566
115.000000 0.051720 0.948280 0.001618
116.000000 0.052916 0.947084 0.001628
117.000000 0.052416 0.947584 0.001549
118.000000 0.053562 0.946438 0.001698
119.000000 0.053041 0.946959 0.001615
120.000000 0.053983 0.946017 0.001734
121.000000 0.053946 0.946054 0.001706
122.000000 0.054063 0.945937 0.001645
123.000000 0.054845 0.945155 0.001840
124.000000 0.055155 0.944845 0.001728
125.000000 0.056697 0.943303 0.001888
126.000000 0.056757 0.943243 0.001728
127.000000 0.056401 0.943599 0.001704
128.000000 0.057255 0.942745 0.001856
129.000000 0.056524 0.943476 0.001754
130.000000 0.057403 0.942597 0.001865
131.000000 0.058135 0.941865 0.001849
132.000000 0.058190 0.941810 0.001860
133.000000 0.059986 0.940014 0.001851
134.000000 0.059011 0.940989 0.001782
135.000000 0.059217 0.940783 0.001939
136.000000 0.060034 0.939966 0.001887
137.000000 0.059761 0.940239 0.001784
138.000000 0.061313 0.938687 0.001941
139.000000 0.061117 0.938883 0.001881
140.000000 0.063163 0.936837 0.002220
141.000000 0.060871 0.939129 0.001877
142.000000 0.062607 0.937393 0.002209
143.000000 0.063658 0.936342 0.002083
144.000000 0.063873 0.936127 0.002302
145.000000 0.064268 0.935732 0.002134
146.000000 0.064318 0.935682 0.002160
147.000000 0.064916 0.935084 0.002101
148.000000 0.064609 0.935391 0.002111
149.000000 0.064689 0.935311 0.002065
150.000000 0.066005 0.933995 0.002116
151.000000 0.065865 0.934135 0.002317
152.000000 0.067177 0.932823 0.002380
153.000000 0.066653 0.933347 0.002205
154.000000 0.066357 0.933643 0.002040
155.000000 0.067652 0.932348 0.002124
156.000000 0.069070 0.930930 0.002386
157.000000 0.069297 0.930703 0.002333
158.000000 0.068928 0.931072 0.002501
159.000000 0.069176 0.930824 0.002330
160.000000 0.069584 0.930416 0.002338
161.000000 0.070165 0.929835 0.002681
162.000000 0.070792 0.929208 0.002541
163.000000 0.070351 0.929649 0.002503
164.000000 0.069586 0.930414 0.002578
165.000000 0.072066 0.927934 0.002547
166.000000 0.071592 0.928408 0.002524
167.000000 0.072804 0.927196 0.002536
168.000000 0.072219 0.927781 0.002506
169.000000 0.074323 0.925677 0.002841
170.000000 0.073693 0.926307 0.002911
171.000000 0.074656 0.925344 0.002703
172.000000 0.073950 0.926050 0.002552
173.000000 0.076016 0.923984 0.003003
174.000000 0.076606 0.923394 0.002891
175.000000 0.074934 0.925066 0.002985
176.000000 0.077334 0.922666 0.003199
177.000000 0.076114 0.923886 0.002789
178.000000 0.076250 0.923750 0.002918
179.000000 0.075185 0.924815 0.002763
