# k f_up f_down f_allD C_global_avg
59.000000 0.151484 0.818163 0.030353 0.774991
60.000000 0.148323 0.816068 0.035609 0.769359
61.000000 0.144612 0.824053 0.031335 0.773134
62.000000 0.141275 0.830330 0.028395 0.774821
63.000000 0.138469 0.835153 0.026378 0.776715
64.000000 0.135269 0.837340 0.027391 0.774933
65.000000 0.133643 0.836136 0.030221 0.770289
66.000000 0.131770 0.837621 0.030609 0.768939
67.000000 0.126477 0.847104 0.026419 0.772922
68.000000 0.127626 0.846530 0.025845 0.772215
69.000000 0.125396 0.850032 0.024572 0.771120
70.000000 0.121788 0.853034 0.025177 0.770222
71.000000 0.119280 0.853831 0.026889 0.768222
72.000000 0.116641 0.857840 0.025519 0.767879
73.000000 0.116257 0.859406 0.024336 0.766942
74.000000 0.114639 0.864856 0.020505 0.770510
75.000000 0.110204 0.866456 0.023340 0.766838
76.000000 0.107473 0.872206 0.020321 0.769642
77.000000 0.107243 0.869166 0.023590 0.763821
78.000000 0.105743 0.871790 0.022468 0.763786
79.000000 0.105803 0.870968 0.023230 0.760917
80.000000 0.099339 0.883126 0.017535 0.767877
81.000000 0.099055 0.881452 0.019493 0.764138
82.000000 0.101270 0.879574 0.019157 0.760835
83.000000 0.095436 0.884954 0.019609 0.761546
84.000000 0.093979 0.888897 0.017125 0.762222
85.000000 0.093700 0.890316 0.015983 0.762431
86.000000 0.091824 0.891320 0.016856 0.761305
87.000000 0.091076 0.890147 0.018777 0.755789
88.000000 0.091588 0.889776 0.018636 0.754958
89.000000 0.089583 0.893892 0.016526 0.755951
90.000000 0.086538 0.895188 0.018274 0.753560
91.000000 0.085336 0.897098 0.017565 0.752703
92.000000 0.084832 0.900244 0.014924 0.754506
93.000000 0.080162 0.904510 0.015328 0.754612
94.000000 0.082454 0.900510 0.017036 0.749695
95.000000 0.080296 0.905692 0.014011 0.751363
96.000000 0.078006 0.905767 0.016227 0.747595
97.000000 0.079007 0.903803 0.017190 0.746512
98.000000 0.080174 0.906190 0.013637 0.746487
99.000000 0.076769 0.906024 0.017207 0.743917
100.000000 0.076024 0.909416 0.014560 0.744148
101.000000 0.074510 0.912114 0.013376 0.744720
102.000000 0.073543 0.913659 0.012799 0.743664
103.000000 0.070524 0.918431 0.011046 0.746102
104.000000 0.073292 0.912034 0.014674 0.739304
105.000000 0.070285 0.916362 0.013353 0.739993
106.000000 0.069003 0.920110 0.010886 0.741918
107.000000 0.068245 0.919937 0.011818 0.739514
108.000000 0.068347 0.919363 0.012289 0.738681
109.000000 0.067903 0.920996 0.011101 0.737570
110.000000 0.064435 0.924601 0.010964 0.737248
111.000000 0.064070 0.925114 0.010816 0.735941
112.000000 0.062055 0.927958 0.009987 0.736547
113.000000 0.063335 0.926501 0.010164 0.733881
114.000000 0.062059 0.926916 0.011025 0.732690
115.000000 0.061804 0.926448 0.011749 0.730597
116.000000 0.060071 0.929158 0.010771 0.730312
117.000000 0.059320 0.930291 0.010389 0.730442
118.000000 0.060332 0.928861 0.010806 0.728343
119.000000 0.058277 0.934450 0.007273 0.732001
120.000000 0.059559 0.928614 0.011827 0.724465
121.000000 0.057772 0.930582 0.011645 0.722902
122.000000 0.058721 0.930623 0.010656 0.722555
123.000000 0.055170 0.934637 0.010193 0.723879
124.000000 0.053905 0.937742 0.008353 0.724715
125.000000 0.055851 0.934599 0.009550 0.720624
126.000000 0.053901 0.936020 0.010079 0.720435
127.000000 0.054525 0.933273 0.012203 0.716098
128.000000 0.053928 0.937915 0.008158 0.719859
129.000000 0.051774 0.940191 0.008034 0.718893
130.000000 0.052578 0.939094 0.008327 0.718021
131.000000 0.051612 0.939939 0.008449 0.716139
132.000000 0.050255 0.940971 0.008774 0.715473
133.000000 0.049653 0.943236 0.007112 0.715981
134.000000 0.050382 0.942000 0.007618 0.714490
135.000000 0.054034 0.935459 0.010506 0.708904
136.000000 0.049403 0.943377 0.007219 0.712249
137.000000 0.048490 0.942142 0.009368 0.708730
138.000000 0.050576 0.938810 0.010614 0.707344
139.000000 0.049530 0.941844 0.008626 0.707942
140.000000 0.046718 0.944686 0.008596 0.707277
141.000000 0.048574 0.942797 0.008629 0.705365
142.000000 0.048286 0.943488 0.008226 0.705912
143.000000 0.044690 0.947763 0.007547 0.706527
144.000000 0.047024 0.944660 0.008316 0.703707
145.000000 0.045288 0.947085 0.007627 0.703289
146.000000 0.044691 0.948851 0.006457 0.703754
147.000000 0.044621 0.948492 0.006887 0.701550
148.000000 0.044724 0.946519 0.008757 0.699334
149.000000 0.044259 0.946149 0.009592 0.698388
150.000000 0.043137 0.950091 0.006772 0.698776
151.000000 0.043471 0.949847 0.006682 0.698177
152.000000 0.043300 0.948809 0.007891 0.696066
153.000000 0.043472 0.948675 0.007854 0.696310
154.000000 0.041926 0.950546 0.007528 0.694844
155.000000 0.043497 0.948576 0.007927 0.694100
156.000000 0.040797 0.953214 0.005989 0.694582
157.000000 0.043341 0.949055 0.007604 0.691915
158.000000 0.040283 0.952785 0.006932 0.692250
159.000000 0.041053 0.952150 0.006797 0.692130
160.000000 0.040774 0.953326 0.005900 0.692050
161.000000 0.041036 0.952399 0.006565 0.689362
162.000000 0.040578 0.953716 0.005706 0.689075
163.000000 0.039423 0.954596 0.005982 0.688789
164.000000 0.040171 0.952953 0.006876 0.687678
165.000000 0.038634 0.955730 0.005636 0.687058
166.000000 0.039389 0.953955 0.006655 0.685157
167.000000 0.039365 0.954627 0.006008 0.685139
168.000000 0.037665 0.956367 0.005967 0.684880
169.000000 0.038381 0.954948 0.006670 0.683352
170.000000 0.038504 0.953827 0.007669 0.680382
171.000000 0.036757 0.957408 0.005835 0.683836
172.000000 0.039223 0.954015 0.006762 0.680788
173.000000 0.038051 0.954806 0.007142 0.679356
174.000000 0.037529 0.955376 0.007095 0.678653
175.000000 0.036565 0.957491 0.005944 0.679229
176.000000 0.034719 0.959942 0.005339 0.678720
177.000000 0.037052 0.956970 0.005978 0.676395
178.000000 0.037733 0.955716 0.006551 0.675731
179.000000 0.037003 0.956591 0.006407 0.674949
