# k f_up f_down f_allD C_global_avg
2.000000 0.286022 0.411087 0.302890 0.689443
3.000000 0.283702 0.551353 0.164946 0.825015
4.000000 0.263040 0.592070 0.144890 0.844862
5.000000 0.252449 0.604777 0.142774 0.846334
6.000000 0.227348 0.623718 0.148935 0.839608
7.000000 0.205935 0.628072 0.165992 0.821957
8.000000 0.193983 0.633686 0.172331 0.814787
9.000000 0.180425 0.636350 0.183225 0.803537
10.000000 0.172357 0.633353 0.194290 0.791729
11.000000 0.160573 0.642032 0.197395 0.788372
12.000000 0.154398 0.634196 0.211405 0.773816
13.000000 0.146085 0.641196 0.212719 0.772393
14.000000 0.141596 0.642705 0.215699 0.768867
15.000000 0.138394 0.633349 0.228257 0.755696
16.000000 0.132775 0.639778 0.227447 0.756333
17.000000 0.128562 0.634400 0.237038 0.746430
18.000000 0.127053 0.632370 0.240577 0.742619
19.000000 0.122405 0.634200 0.243396 0.739601
20.000000 0.121896 0.629381 0.248723 0.733649
21.000000 0.117090 0.635167 0.247743 0.734609
22.000000 0.117080 0.625757 0.257163 0.724894
23.000000 0.111894 0.630048 0.258059 0.723767
24.000000 0.113215 0.623286 0.263499 0.717837
25.000000 0.111407 0.624322 0.264271 0.717095
26.000000 0.111385 0.625837 0.262779 0.718337
27.000000 0.109019 0.629321 0.261660 0.719288
28.000000 0.107614 0.628867 0.263519 0.717365
29.000000 0.107485 0.624548 0.267967 0.712516
