# k f_up f_down f_allD C_global_avg
44.000000 0.258106 0.553876 0.188019 0.772259
45.000000 0.257911 0.551358 0.190730 0.768956
46.000000 0.256920 0.545758 0.197322 0.762068
47.000000 0.256162 0.548009 0.195829 0.763048
48.000000 0.257631 0.544687 0.197682 0.761095
49.000000 0.258370 0.539199 0.202432 0.755729
50.000000 0.258213 0.532289 0.209498 0.748250
51.000000 0.255803 0.539945 0.204252 0.753241
52.000000 0.265117 0.533152 0.201732 0.755252
53.000000 0.257114 0.536872 0.206014 0.751168
54.000000 0.259210 0.535482 0.205308 0.752108
55.000000 0.256932 0.522003 0.221064 0.734897
56.000000 0.256369 0.526428 0.217203 0.738873
57.000000 0.261180 0.523834 0.214987 0.741014
58.000000 0.255923 0.518942 0.225135 0.730345
59.000000 0.257768 0.514539 0.227694 0.727235
60.000000 0.257372 0.510429 0.232199 0.722436
61.000000 0.258136 0.514963 0.226901 0.727110
62.000000 0.259387 0.511191 0.229423 0.724317
63.000000 0.258758 0.510803 0.230439 0.722640
64.000000 0.262803 0.511286 0.225911 0.727438
65.000000 0.263474 0.507689 0.228837 0.724779
66.000000 0.258423 0.507389 0.234188 0.718645
67.000000 0.261200 0.506368 0.232432 0.720439
68.000000 0.263001 0.496292 0.240707 0.710836
69.000000 0.258311 0.501970 0.239719 0.711932
70.000000 0.260172 0.500576 0.239252 0.712992
71.000000 0.259275 0.492799 0.247926 0.702928
72.000000 0.261315 0.497041 0.241643 0.709945
73.000000 0.260962 0.487165 0.251873 0.699539
74.000000 0.259413 0.492046 0.248541 0.701549
75.000000 0.263657 0.484348 0.251995 0.697970
76.000000 0.259120 0.489982 0.250898 0.699432
77.000000 0.260412 0.481072 0.258516 0.691254
78.000000 0.262595 0.483040 0.254365 0.694495
79.000000 0.261277 0.479667 0.259056 0.690243
80.000000 0.263233 0.477997 0.258771 0.689524
81.000000 0.264016 0.485922 0.250062 0.698850
82.000000 0.265297 0.482821 0.251883 0.696459
83.000000 0.266266 0.475706 0.258029 0.689677
84.000000 0.262387 0.471162 0.266451 0.681223
85.000000 0.262571 0.479614 0.257816 0.690616
86.000000 0.263283 0.471778 0.264940 0.682784
87.000000 0.260202 0.476977 0.262822 0.685172
88.000000 0.260168 0.474194 0.265638 0.682240
89.000000 0.263334 0.476823 0.259844 0.688283
90.000000 0.261906 0.465109 0.272984 0.674084
91.000000 0.259654 0.470968 0.269378 0.678022
92.000000 0.262119 0.460715 0.277166 0.669742
93.000000 0.260948 0.469372 0.269680 0.677055
94.000000 0.262768 0.466175 0.271057 0.675363
95.000000 0.260156 0.465908 0.273937 0.673010
96.000000 0.263012 0.466565 0.270423 0.676132
97.000000 0.263961 0.466884 0.269155 0.676456
98.000000 0.267934 0.458910 0.273156 0.671971
99.000000 0.264665 0.458712 0.276622 0.669326
100.000000 0.264511 0.463017 0.272472 0.672352
101.000000 0.262140 0.451362 0.286498 0.657485
102.000000 0.259900 0.455236 0.284864 0.660214
103.000000 0.262231 0.454776 0.282992 0.661165
104.000000 0.267142 0.453845 0.279013 0.665354
105.000000 0.260797 0.442925 0.296278 0.647739
106.000000 0.264625 0.453031 0.282344 0.661407
107.000000 0.260885 0.451166 0.287950 0.656569
108.000000 0.267950 0.446447 0.285604 0.657015
109.000000 0.264043 0.447259 0.288698 0.654969
110.000000 0.266209 0.443063 0.290727 0.651434
111.000000 0.267531 0.450333 0.282137 0.660589
112.000000 0.264423 0.442413 0.293164 0.649416
113.000000 0.264617 0.445512 0.289871 0.652615
114.000000 0.263338 0.443620 0.293041 0.649183
115.000000 0.264600 0.440283 0.295117 0.646833
116.000000 0.264920 0.447695 0.287385 0.655046
117.000000 0.265049 0.439474 0.295477 0.647007
118.000000 0.266565 0.443357 0.290078 0.651162
119.000000 0.265109 0.445173 0.289718 0.652655
120.000000 0.268034 0.435329 0.296637 0.644069
121.000000 0.266058 0.435317 0.298625 0.642407
122.000000 0.266932 0.444812 0.288256 0.653167
123.000000 0.268911 0.435567 0.295522 0.645007
124.000000 0.266144 0.432769 0.301086 0.639633
125.000000 0.265598 0.436262 0.298141 0.643123
126.000000 0.262743 0.437288 0.299969 0.640958
127.000000 0.267255 0.435737 0.297008 0.642902
128.000000 0.263973 0.437281 0.298746 0.641726
129.000000 0.261543 0.428345 0.310112 0.630746
130.000000 0.265414 0.428788 0.305798 0.633727
131.000000 0.268816 0.436876 0.294308 0.645261
132.000000 0.264714 0.432928 0.302358 0.637124
133.000000 0.263642 0.432864 0.303494 0.636009
134.000000 0.269418 0.434661 0.295922 0.643083
135.000000 0.263225 0.430624 0.306151 0.633473
136.000000 0.264823 0.435442 0.299735 0.639621
137.000000 0.267768 0.428645 0.303586 0.635339
138.000000 0.266127 0.426070 0.307803 0.630453
139.000000 0.265688 0.428438 0.305873 0.633010
140.000000 0.265373 0.435045 0.299582 0.639955
141.000000 0.265371 0.434761 0.299867 0.639357
142.000000 0.265597 0.430178 0.304225 0.634177
143.000000 0.270145 0.424586 0.305270 0.632512
144.000000 0.268990 0.426369 0.304641 0.632686
145.000000 0.269297 0.428072 0.302632 0.634961
146.000000 0.268913 0.432848 0.298239 0.640032
147.000000 0.264606 0.425729 0.309665 0.628038
148.000000 0.263640 0.424297 0.312062 0.625082
149.000000 0.262302 0.421188 0.316510 0.621609
150.000000 0.265799 0.418760 0.315441 0.621765
151.000000 0.265230 0.426211 0.308559 0.627695
152.000000 0.268152 0.430625 0.301223 0.635446
153.000000 0.265284 0.423098 0.311617 0.625318
154.000000 0.266811 0.425869 0.307320 0.629697
155.000000 0.263065 0.424212 0.312723 0.624090
156.000000 0.268165 0.421514 0.310321 0.625557
157.000000 0.262328 0.422566 0.315105 0.621719
158.000000 0.267661 0.424835 0.307504 0.628520
159.000000 0.260859 0.416862 0.322280 0.614451
160.000000 0.268618 0.425701 0.305681 0.630398
161.000000 0.264851 0.422693 0.312456 0.624456
162.000000 0.263262 0.418251 0.318488 0.617419
163.000000 0.265752 0.419803 0.314445 0.621367
164.000000 0.264499 0.419358 0.316142 0.618999
165.000000 0.266678 0.420133 0.313189 0.622357
166.000000 0.263992 0.415515 0.320492 0.615106
167.000000 0.266236 0.420382 0.313382 0.622058
168.000000 0.266413 0.420441 0.313146 0.621526
169.000000 0.266038 0.422418 0.311543 0.623959
170.000000 0.262969 0.414529 0.322502 0.612992
171.000000 0.263145 0.417637 0.319218 0.615942
172.000000 0.263654 0.418897 0.317449 0.617402
173.000000 0.266073 0.421910 0.312017 0.622946
174.000000 0.265166 0.419434 0.315400 0.618828
175.000000 0.267349 0.419579 0.313072 0.620921
176.000000 0.266058 0.422058 0.311884 0.622799
177.000000 0.262403 0.411610 0.325986 0.607491
178.000000 0.267714 0.419270 0.313017 0.620482
179.000000 0.267902 0.413535 0.318562 0.615182
180.000000 0.262971 0.418875 0.318154 0.615807
181.000000 0.265061 0.419426 0.315513 0.618700
182.000000 0.264631 0.419462 0.315908 0.618443
183.000000 0.265805 0.412338 0.321858 0.611408
184.000000 0.264697 0.417503 0.317800 0.616044
185.000000 0.263774 0.419713 0.316514 0.617565
186.000000 0.265331 0.416679 0.317990 0.615235
187.000000 0.263247 0.415173 0.321580 0.612292
188.000000 0.260042 0.410693 0.329265 0.604583
189.000000 0.267350 0.419963 0.312687 0.620840
