# k f_up f_allD C_global_avg
2.000000 0.403992 0.596008 0.394291
3.000000 0.364100 0.635900 0.328698
4.000000 0.185405 0.814595 0.151445
5.000000 0.080603 0.919397 0.052906
6.000000 0.048432 0.951568 0.023826
7.000000 0.041141 0.958859 0.016923
8.000000 0.035738 0.964262 0.012259
9.000000 0.033216 0.966784 0.009947
10.000000 0.030399 0.969601 0.008038
11.000000 0.029671 0.970329 0.006830
12.000000 0.028690 0.971310 0.005987
13.000000 0.027123 0.972877 0.005218
14.000000 0.027539 0.972461 0.004824
15.000000 0.026948 0.973052 0.004387
16.000000 0.026224 0.973776 0.003952
17.000000 0.026946 0.973054 0.003821
18.000000 0.025413 0.974587 0.003346
19.000000 0.025826 0.974174 0.003226
20.000000 0.025535 0.974465 0.003024
21.000000 0.025802 0.974198 0.002893
22.000000 0.025470 0.974530 0.002709
23.000000 0.025485 0.974515 0.002593
24.000000 0.025558 0.974442 0.002481
25.000000 0.025181 0.974819 0.002340
26.000000 0.025774 0.974226 0.002307
27.000000 0.024861 0.975139 0.002122
28.000000 0.025391 0.974609 0.002102
29.000000 0.025053 0.974947 0.001987
30.000000 0.025456 0.974544 0.001956
31.000000 0.025252 0.974748 0.001870
32.000000 0.025423 0.974577 0.001823
33.000000 0.025209 0.974791 0.001752
34.000000 0.024942 0.975058 0.001678
35.000000 0.025114 0.974886 0.001641
36.000000 0.024982 0.975018 0.001589
37.000000 0.024392 0.975608 0.001497
38.000000 0.024288 0.975712 0.001454
39.000000 0.024783 0.975217 0.001446
40.000000 0.025035 0.974965 0.001428
41.000000 0.025099 0.974901 0.001394
42.000000 0.024919 0.975081 0.001350
43.000000 0.024362 0.975638 0.001281
44.000000 0.024696 0.975304 0.001272
45.000000 0.024959 0.975041 0.001254
46.000000 0.024414 0.975586 0.001200
47.000000 0.024719 0.975281 0.001187
48.000000 0.024654 0.975346 0.001159
49.000000 0.025112 0.974888 0.001160
50.000000 0.024977 0.975023 0.001131
51.000000 0.025157 0.974843 0.001115
52.000000 0.024305 0.975695 0.001052
53.000000 0.024822 0.975178 0.001058
54.000000 0.025251 0.974749 0.001059
55.000000 0.024873 0.975127 0.001022
56.000000 0.024672 0.975328 0.000991
57.000000 0.024214 0.975786 0.000957
58.000000 0.025181 0.974819 0.000978
59.000000 0.024424 0.975576 0.000929
60.000000 0.024977 0.975023 0.000939
61.000000 0.024131 0.975869 0.000889
62.000000 0.024577 0.975423 0.000889
63.000000 0.024668 0.975332 0.000881
64.000000 0.024397 0.975603 0.000854
65.000000 0.024786 0.975214 0.000857
66.000000 0.024184 0.975816 0.000822
67.000000 0.024608 0.975392 0.000824
68.000000 0.024568 0.975432 0.000809
69.000000 0.024375 0.975625 0.000790
70.000000 0.024611 0.975389 0.000787
71.000000 0.024231 0.975769 0.000764
72.000000 0.024166 0.975834 0.000750
73.000000 0.024450 0.975550 0.000752
74.000000 0.024221 0.975779 0.000732
75.000000 0.024336 0.975664 0.000724
76.000000 0.024401 0.975599 0.000719
77.000000 0.024644 0.975356 0.000717
78.000000 0.024288 0.975712 0.000695
79.000000 0.023858 0.976142 0.000673
80.000000 0.024175 0.975825 0.000675
81.000000 0.024340 0.975660 0.000671
82.000000 0.024347 0.975653 0.000665
83.000000 0.024214 0.975786 0.000652
84.000000 0.024050 0.975950 0.000640
85.000000 0.024565 0.975435 0.000645
86.000000 0.024294 0.975706 0.000632
87.000000 0.024197 0.975803 0.000620
88.000000 0.024415 0.975585 0.000619
89.000000 0.023977 0.976023 0.000600
90.000000 0.024016 0.975984 0.000595
91.000000 0.024251 0.975749 0.000594
92.000000 0.024698 0.975302 0.000599
93.000000 0.024549 0.975451 0.000590
94.000000 0.024051 0.975949 0.000570
95.000000 0.024215 0.975785 0.000568
96.000000 0.024446 0.975554 0.000568
97.000000 0.024084 0.975916 0.000553
98.000000 0.024895 0.975105 0.000567
99.000000 0.024116 0.975884 0.000542
100.000000 0.024506 0.975494 0.000545
101.000000 0.024543 0.975457 0.000542
102.000000 0.024518 0.975482 0.000536
103.000000 0.024456 0.975544 0.000529
104.000000 0.023969 0.976031 0.000513
105.000000 0.024034 0.975966 0.000510
106.000000 0.024658 0.975342 0.000518
107.000000 0.024649 0.975351 0.000514
108.000000 0.024204 0.975796 0.000499
109.000000 0.023745 0.976255 0.000484
110.000000 0.025142 0.974858 0.000509
111.000000 0.024105 0.975895 0.000483
112.000000 0.024189 0.975811 0.000480
113.000000 0.024433 0.975567 0.000482
114.000000 0.024229 0.975771 0.000473
115.000000 0.024155 0.975845 0.000467
116.000000 0.024356 0.975644 0.000468
117.000000 0.024306 0.975694 0.000463
118.000000 0.024024 0.975976 0.000452
119.000000 0.024490 0.975510 0.000458
120.000000 0.024709 0.975291 0.000459
121.000000 0.024295 0.975705 0.000447
122.000000 0.024399 0.975601 0.000444
123.000000 0.024272 0.975728 0.000438
124.000000 0.024305 0.975695 0.000435
125.000000 0.024035 0.975965 0.000426
126.000000 0.024176 0.975824 0.000428
127.000000 0.024169 0.975831 0.000423
128.000000 0.024754 0.975246 0.000431
129.000000 0.024373 0.975627 0.000419
