# k f_up f_allD C_global_avg
92.000000 0.042734 0.957266 0.001298
93.000000 0.043496 0.956504 0.001340
94.000000 0.043219 0.956781 0.001273
95.000000 0.044191 0.955809 0.001329
96.000000 0.044327 0.955673 0.001345
97.000000 0.044260 0.955740 0.001304
98.000000 0.045059 0.954941 0.001352
99.000000 0.045410 0.954590 0.001318
100.000000 0.046079 0.953921 0.001338
101.000000 0.046088 0.953912 0.001356
102.000000 0.046205 0.953795 0.001313
103.000000 0.047507 0.952493 0.001398
104.000000 0.047290 0.952710 0.001341
105.000000 0.048022 0.951978 0.001347
106.000000 0.048165 0.951835 0.001335
107.000000 0.048725 0.951275 0.001407
108.000000 0.048925 0.951075 0.001429
109.000000 0.049289 0.950711 0.001341
110.000000 0.049562 0.950438 0.001373
111.000000 0.050254 0.949746 0.001336
112.000000 0.050924 0.949076 0.001425
113.000000 0.050589 0.949411 0.001398
114.000000 0.051814 0.948186 0.001442
115.000000 0.051361 0.948639 0.001379
116.000000 0.053078 0.946922 0.001521
117.000000 0.052598 0.947402 0.001412
118.000000 0.053235 0.946765 0.001464
119.000000 0.053202 0.946798 0.001458
120.000000 0.054292 0.945708 0.001450
121.000000 0.054900 0.945100 0.001504
122.000000 0.053754 0.946246 0.001422
123.000000 0.055818 0.944182 0.001521
124.000000 0.055392 0.944608 0.001476
125.000000 0.055530 0.944470 0.001552
126.000000 0.055919 0.944081 0.001429
127.000000 0.056109 0.943891 0.001472
128.000000 0.056599 0.943401 0.001570
129.000000 0.057808 0.942192 0.001508
130.000000 0.057154 0.942846 0.001565
131.000000 0.058709 0.941291 0.001662
132.000000 0.058739 0.941261 0.001651
133.000000 0.058726 0.941274 0.001565
134.000000 0.059490 0.940510 0.001552
135.000000 0.059147 0.940853 0.001490
136.000000 0.059991 0.940009 0.001569
137.000000 0.061412 0.938588 0.001673
138.000000 0.060139 0.939861 0.001600
139.000000 0.061947 0.938053 0.001764
140.000000 0.061029 0.938971 0.001604
141.000000 0.061854 0.938146 0.001644
142.000000 0.061780 0.938220 0.001625
143.000000 0.062914 0.937086 0.001634
144.000000 0.063316 0.936684 0.001720
145.000000 0.064143 0.935857 0.001701
146.000000 0.063868 0.936132 0.001743
147.000000 0.066075 0.933925 0.001959
148.000000 0.065644 0.934356 0.001833
149.000000 0.065334 0.934666 0.001770
150.000000 0.065905 0.934095 0.001879
151.000000 0.066427 0.933573 0.001872
152.000000 0.067070 0.932930 0.001857
153.000000 0.067659 0.932341 0.001974
154.000000 0.066603 0.933397 0.001848
155.000000 0.068154 0.931846 0.001838
156.000000 0.068052 0.931948 0.001808
157.000000 0.067346 0.932654 0.001857
158.000000 0.069372 0.930628 0.001938
159.000000 0.067734 0.932266 0.001937
160.000000 0.070786 0.929214 0.002039
161.000000 0.070862 0.929138 0.002100
162.000000 0.069040 0.930960 0.001845
163.000000 0.069612 0.930388 0.001828
164.000000 0.070042 0.929958 0.001890
165.000000 0.071934 0.928066 0.002132
166.000000 0.071851 0.928149 0.001980
167.000000 0.073590 0.926410 0.002190
168.000000 0.072361 0.927639 0.002011
169.000000 0.073355 0.926645 0.002161
170.000000 0.073029 0.926971 0.002016
171.000000 0.073679 0.926321 0.002296
172.000000 0.074548 0.925452 0.002251
173.000000 0.075669 0.924331 0.002236
174.000000 0.074359 0.925641 0.002217
175.000000 0.074582 0.925418 0.002247
176.000000 0.075964 0.924036 0.002262
177.000000 0.077328 0.922672 0.002489
178.000000 0.076494 0.923506 0.002114
179.000000 0.076141 0.923859 0.002174
180.000000 0.076300 0.923700 0.002136
181.000000 0.076341 0.923659 0.002267
182.000000 0.077443 0.922557 0.002468
183.000000 0.078935 0.921065 0.002420
184.000000 0.079156 0.920844 0.002444
185.000000 0.080308 0.919692 0.002627
186.000000 0.078633 0.921367 0.002466
187.000000 0.078402 0.921598 0.002500
188.000000 0.079794 0.920206 0.002674
189.000000 0.081027 0.918973 0.002494
190.000000 0.080687 0.919313 0.002541
191.000000 0.082739 0.917261 0.002721
192.000000 0.081144 0.918856 0.002575
193.000000 0.079912 0.920088 0.002432
194.000000 0.082655 0.917345 0.002906
195.000000 0.082583 0.917417 0.002776
196.000000 0.085075 0.914925 0.003031
197.000000 0.081433 0.918567 0.002478
198.000000 0.082525 0.917475 0.002550
199.000000 0.082930 0.917070 0.002638
