# k f_up f_down f_allD C_global_avg
60.000000 0.149310 0.809062 0.041628 0.757965
61.000000 0.146368 0.814318 0.039315 0.759427
62.000000 0.142805 0.818714 0.038481 0.759764
63.000000 0.137666 0.827096 0.035238 0.764025
64.000000 0.140312 0.822176 0.037512 0.757571
65.000000 0.134610 0.833133 0.032257 0.763511
66.000000 0.135891 0.827296 0.036813 0.755996
67.000000 0.133891 0.824850 0.041259 0.750432
68.000000 0.128646 0.837779 0.033575 0.759116
69.000000 0.129551 0.840059 0.030391 0.760718
70.000000 0.124008 0.843135 0.032857 0.757767
71.000000 0.123998 0.845430 0.030572 0.758279
72.000000 0.122870 0.844053 0.033077 0.753351
73.000000 0.116698 0.853473 0.029829 0.757675
74.000000 0.117303 0.851773 0.030924 0.754430
75.000000 0.116642 0.853207 0.030152 0.753355
76.000000 0.115682 0.856306 0.028012 0.754750
77.000000 0.109438 0.862494 0.028068 0.755502
78.000000 0.112273 0.857238 0.030489 0.749981
79.000000 0.105849 0.866702 0.027449 0.753661
80.000000 0.104975 0.868399 0.026626 0.753696
81.000000 0.105120 0.869287 0.025593 0.751754
82.000000 0.101650 0.873534 0.024816 0.753084
83.000000 0.102609 0.869859 0.027531 0.748435
84.000000 0.105250 0.866870 0.027880 0.744682
85.000000 0.099839 0.874013 0.026148 0.748721
86.000000 0.096524 0.877153 0.026323 0.747126
87.000000 0.098104 0.876442 0.025454 0.744672
88.000000 0.096781 0.875959 0.027260 0.742476
89.000000 0.093676 0.885939 0.020385 0.748933
90.000000 0.093345 0.880178 0.026477 0.742595
91.000000 0.093479 0.884013 0.022508 0.743000
92.000000 0.088938 0.889157 0.021905 0.743510
93.000000 0.088251 0.888777 0.022972 0.742470
94.000000 0.087356 0.889353 0.023290 0.740815
95.000000 0.085168 0.892815 0.022017 0.741155
96.000000 0.086337 0.891542 0.022120 0.739733
97.000000 0.086542 0.892021 0.021438 0.738536
98.000000 0.083108 0.897045 0.019847 0.739846
99.000000 0.082309 0.897393 0.020298 0.737575
100.000000 0.078030 0.904286 0.017684 0.740600
101.000000 0.079578 0.899016 0.021406 0.734422
102.000000 0.080318 0.901160 0.018522 0.735940
103.000000 0.078215 0.902397 0.019388 0.733504
104.000000 0.077104 0.903195 0.019700 0.733477
105.000000 0.078617 0.903010 0.018373 0.733093
106.000000 0.077771 0.901391 0.020839 0.728754
107.000000 0.077433 0.903778 0.018789 0.729928
108.000000 0.076184 0.906322 0.017494 0.731527
109.000000 0.072834 0.911773 0.015393 0.732505
110.000000 0.074672 0.909762 0.015566 0.730023
111.000000 0.072521 0.912340 0.015140 0.730458
112.000000 0.074744 0.907880 0.017377 0.724782
113.000000 0.071987 0.910092 0.017921 0.724263
114.000000 0.069378 0.915296 0.015326 0.726157
115.000000 0.071682 0.911046 0.017272 0.722734
116.000000 0.067999 0.915082 0.016920 0.723254
117.000000 0.067790 0.915983 0.016227 0.722337
118.000000 0.066935 0.918419 0.014647 0.724454
119.000000 0.065768 0.918053 0.016179 0.721047
120.000000 0.066292 0.917929 0.015779 0.719705
121.000000 0.066010 0.920312 0.013679 0.722464
122.000000 0.066726 0.915577 0.017697 0.716007
123.000000 0.061022 0.925848 0.013130 0.721296
124.000000 0.062289 0.922732 0.014979 0.718499
125.000000 0.064824 0.919186 0.015989 0.714524
126.000000 0.064550 0.918775 0.016675 0.713490
127.000000 0.063890 0.921847 0.014262 0.714005
128.000000 0.061135 0.924051 0.014814 0.713922
129.000000 0.059311 0.929328 0.011361 0.717225
130.000000 0.060507 0.924009 0.015484 0.711065
131.000000 0.061368 0.923051 0.015581 0.709728
132.000000 0.060361 0.925568 0.014071 0.710320
133.000000 0.059235 0.927845 0.012920 0.711118
134.000000 0.059473 0.924760 0.015768 0.705683
135.000000 0.057814 0.930124 0.012063 0.709569
136.000000 0.058995 0.927382 0.013624 0.706532
137.000000 0.058232 0.928074 0.013694 0.706851
138.000000 0.055590 0.931649 0.012760 0.706482
139.000000 0.053525 0.933468 0.013007 0.707294
140.000000 0.056759 0.930493 0.012748 0.703812
141.000000 0.056775 0.931146 0.012079 0.703349
142.000000 0.054240 0.933527 0.012233 0.703631
143.000000 0.054242 0.934104 0.011654 0.704024
144.000000 0.055489 0.933543 0.010968 0.702665
145.000000 0.051919 0.935468 0.012613 0.700609
146.000000 0.053608 0.934779 0.011613 0.700867
147.000000 0.050286 0.940627 0.009087 0.701828
148.000000 0.053392 0.935214 0.011394 0.698509
149.000000 0.051494 0.935021 0.013485 0.696006
150.000000 0.053551 0.932766 0.013683 0.694453
151.000000 0.053476 0.932343 0.014181 0.693101
152.000000 0.053783 0.931364 0.014853 0.692013
153.000000 0.050956 0.937922 0.011122 0.695284
154.000000 0.050015 0.937906 0.012079 0.693693
155.000000 0.049936 0.939634 0.010430 0.695705
156.000000 0.052233 0.937108 0.010659 0.692813
157.000000 0.048538 0.941419 0.010043 0.694164
158.000000 0.047844 0.941479 0.010677 0.692001
159.000000 0.048946 0.939755 0.011299 0.691261
