# k f_up f_down f_allD C_global_avg
2.000000 0.294294 0.435089 0.270617 0.720964
3.000000 0.329218 0.608717 0.062065 0.925440
4.000000 0.342732 0.608215 0.049053 0.937433
5.000000 0.323736 0.622437 0.053827 0.931459
6.000000 0.303322 0.636275 0.060402 0.923186
7.000000 0.277637 0.653897 0.068465 0.914182
8.000000 0.266979 0.653883 0.079138 0.901699
9.000000 0.246112 0.670800 0.083088 0.897801
10.000000 0.236814 0.663665 0.099521 0.879621
11.000000 0.224537 0.673199 0.102264 0.876676
12.000000 0.216882 0.671150 0.111968 0.866042
13.000000 0.210287 0.667896 0.121817 0.855184
14.000000 0.203112 0.671313 0.125574 0.851181
15.000000 0.195272 0.672416 0.132312 0.844209
16.000000 0.187628 0.673011 0.139361 0.836928
17.000000 0.184702 0.670386 0.144912 0.831188
18.000000 0.180873 0.668155 0.150973 0.824123
19.000000 0.177717 0.668876 0.153408 0.821246
20.000000 0.174262 0.665894 0.159844 0.814467
21.000000 0.173489 0.665813 0.160698 0.813211
22.000000 0.170893 0.654719 0.174388 0.798694
23.000000 0.169482 0.654325 0.176192 0.796566
24.000000 0.166801 0.656774 0.176426 0.796339
25.000000 0.165393 0.652990 0.181617 0.790822
26.000000 0.164644 0.648008 0.187348 0.784544
27.000000 0.163108 0.643580 0.193312 0.778053
28.000000 0.160362 0.652815 0.186823 0.785041
29.000000 0.159905 0.645242 0.194853 0.776142
30.000000 0.159327 0.636555 0.204118 0.766519
31.000000 0.158155 0.645475 0.196370 0.774326
32.000000 0.159345 0.638079 0.202576 0.767377
33.000000 0.154641 0.634942 0.210417 0.759271
34.000000 0.158715 0.633435 0.207851 0.761280
35.000000 0.156489 0.634706 0.208805 0.760277
36.000000 0.156004 0.629986 0.214011 0.754775
37.000000 0.155190 0.627317 0.217493 0.750739
38.000000 0.152361 0.628941 0.218699 0.749744
39.000000 0.152245 0.627882 0.219874 0.748751
40.000000 0.153282 0.618036 0.228682 0.738325
41.000000 0.152655 0.611500 0.235844 0.730974
42.000000 0.151421 0.621562 0.227018 0.740654
43.000000 0.149457 0.627170 0.223372 0.744013
44.000000 0.151485 0.617736 0.230779 0.735969
45.000000 0.150322 0.608562 0.241115 0.724880
46.000000 0.151651 0.614779 0.233569 0.732646
47.000000 0.149730 0.613579 0.236690 0.729301
48.000000 0.151579 0.604732 0.243689 0.721496
49.000000 0.151670 0.609702 0.238627 0.726294
50.000000 0.149145 0.613841 0.237014 0.728384
51.000000 0.149342 0.602640 0.248018 0.716756
52.000000 0.149255 0.608625 0.242119 0.722344
53.000000 0.149058 0.605598 0.245345 0.719521
54.000000 0.150441 0.605200 0.244360 0.720204
55.000000 0.148389 0.606460 0.245151 0.719401
56.000000 0.149413 0.602208 0.248379 0.715530
57.000000 0.149055 0.600255 0.250690 0.713017
58.000000 0.149034 0.593403 0.257563 0.705565
59.000000 0.146867 0.598172 0.254961 0.708691
60.000000 0.146974 0.599465 0.253561 0.710270
61.000000 0.148612 0.596023 0.255365 0.708068
62.000000 0.149353 0.600195 0.250452 0.712143
63.000000 0.147295 0.592451 0.260254 0.702395
64.000000 0.149132 0.593153 0.257716 0.704639
65.000000 0.149549 0.588890 0.261562 0.700473
66.000000 0.149240 0.588232 0.262528 0.699155
67.000000 0.150392 0.582175 0.267432 0.693622
68.000000 0.149385 0.587401 0.263214 0.697605
69.000000 0.147958 0.594690 0.257353 0.704123
70.000000 0.148008 0.588006 0.263986 0.697534
71.000000 0.148138 0.589823 0.262039 0.699241
72.000000 0.146325 0.591506 0.262168 0.699259
73.000000 0.147689 0.586160 0.266152 0.695006
74.000000 0.145758 0.590060 0.264183 0.696592
75.000000 0.147830 0.581632 0.270538 0.690572
76.000000 0.147557 0.582547 0.269896 0.690200
77.000000 0.146790 0.588146 0.265064 0.695271
78.000000 0.146440 0.587281 0.266279 0.693746
79.000000 0.148077 0.585439 0.266484 0.693401
80.000000 0.148590 0.575178 0.276231 0.682944
81.000000 0.148210 0.578770 0.273020 0.686054
82.000000 0.147586 0.574416 0.277998 0.681177
83.000000 0.150132 0.580917 0.268951 0.689999
84.000000 0.146650 0.577049 0.276301 0.682790
85.000000 0.146105 0.586415 0.267480 0.692158
86.000000 0.148211 0.575353 0.276436 0.682285
87.000000 0.149480 0.571293 0.279227 0.678844
88.000000 0.149092 0.576991 0.273917 0.683867
89.000000 0.146451 0.580593 0.272956 0.685555
