# k f_up f_allD C_global_avg
2.000000 0.694475 0.305525 0.586529
3.000000 0.867873 0.132127 0.603615
4.000000 0.740276 0.259724 0.405077
5.000000 0.610389 0.389611 0.257797
6.000000 0.518618 0.481382 0.170071
7.000000 0.461542 0.538458 0.121384
8.000000 0.421183 0.578817 0.093596
9.000000 0.392069 0.607931 0.072566
10.000000 0.382629 0.617371 0.064760
11.000000 0.365051 0.634949 0.054295
12.000000 0.347922 0.652078 0.045565
13.000000 0.346857 0.653143 0.042306
14.000000 0.335239 0.664761 0.037419
15.000000 0.324937 0.675063 0.033083
16.000000 0.324069 0.675931 0.031586
17.000000 0.317546 0.682454 0.028671
18.000000 0.320442 0.679558 0.027754
19.000000 0.310313 0.689687 0.024710
20.000000 0.317175 0.682825 0.024974
21.000000 0.305622 0.694378 0.022899
22.000000 0.300170 0.699830 0.021119
23.000000 0.301230 0.698770 0.020056
24.000000 0.304536 0.695464 0.020647
25.000000 0.298919 0.701081 0.018517
26.000000 0.299911 0.700089 0.018939
27.000000 0.298947 0.701053 0.018312
28.000000 0.298378 0.701622 0.017694
29.000000 0.295232 0.704768 0.016870
30.000000 0.298837 0.701163 0.017060
31.000000 0.293691 0.706309 0.015991
32.000000 0.294149 0.705851 0.014997
33.000000 0.288933 0.711067 0.014633
34.000000 0.291126 0.708874 0.015285
35.000000 0.287065 0.712935 0.014298
36.000000 0.284297 0.715703 0.013828
37.000000 0.293137 0.706863 0.014293
38.000000 0.287375 0.712625 0.013828
39.000000 0.291143 0.708857 0.013448
40.000000 0.287265 0.712735 0.013003
41.000000 0.286047 0.713953 0.013316
42.000000 0.286907 0.713093 0.012785
43.000000 0.283510 0.716490 0.012543
44.000000 0.281388 0.718612 0.011991
45.000000 0.282705 0.717295 0.011785
46.000000 0.283032 0.716968 0.011581
47.000000 0.284076 0.715924 0.012020
48.000000 0.280483 0.719517 0.011402
49.000000 0.277977 0.722023 0.010912
50.000000 0.286634 0.713366 0.012110
51.000000 0.282304 0.717696 0.011347
52.000000 0.281908 0.718092 0.011762
53.000000 0.281371 0.718629 0.010487
54.000000 0.279783 0.720217 0.011007
55.000000 0.281457 0.718543 0.010858
56.000000 0.279129 0.720871 0.010733
57.000000 0.280056 0.719944 0.011021
58.000000 0.281163 0.718837 0.010652
59.000000 0.276713 0.723287 0.010473
60.000000 0.277640 0.722360 0.010112
61.000000 0.276348 0.723652 0.010045
62.000000 0.277777 0.722223 0.010220
63.000000 0.272466 0.727534 0.009448
64.000000 0.274790 0.725210 0.009061
65.000000 0.280474 0.719526 0.010072
66.000000 0.280628 0.719372 0.010112
67.000000 0.276573 0.723427 0.009656
68.000000 0.280479 0.719521 0.010014
69.000000 0.279236 0.720764 0.009570
70.000000 0.279079 0.720921 0.009354
71.000000 0.277240 0.722760 0.009722
72.000000 0.278320 0.721680 0.009751
73.000000 0.279912 0.720088 0.009653
74.000000 0.280475 0.719525 0.010202
75.000000 0.277877 0.722123 0.009638
76.000000 0.278697 0.721303 0.009636
77.000000 0.275473 0.724527 0.009456
78.000000 0.276548 0.723452 0.008836
79.000000 0.273382 0.726618 0.009079
80.000000 0.277105 0.722895 0.009479
81.000000 0.280274 0.719726 0.009443
82.000000 0.269954 0.730046 0.008679
83.000000 0.276495 0.723505 0.008991
84.000000 0.277003 0.722997 0.008991
85.000000 0.276143 0.723857 0.008944
86.000000 0.271547 0.728453 0.008427
87.000000 0.270638 0.729362 0.008818
88.000000 0.276568 0.723432 0.008660
89.000000 0.272687 0.727313 0.008248
90.000000 0.272695 0.727305 0.008508
91.000000 0.276156 0.723844 0.008601
92.000000 0.275039 0.724961 0.008547
93.000000 0.277089 0.722911 0.009066
94.000000 0.278779 0.721221 0.008689
95.000000 0.273384 0.726616 0.008403
96.000000 0.271127 0.728873 0.008290
97.000000 0.278579 0.721421 0.008959
98.000000 0.272313 0.727687 0.008010
99.000000 0.274348 0.725652 0.008285
100.000000 0.278955 0.721045 0.009003
101.000000 0.276065 0.723935 0.008778
102.000000 0.276955 0.723045 0.008856
103.000000 0.278116 0.721884 0.008505
104.000000 0.272105 0.727895 0.007857
105.000000 0.282538 0.717462 0.008906
106.000000 0.276459 0.723541 0.008201
107.000000 0.274671 0.725329 0.008257
108.000000 0.274875 0.725125 0.008532
109.000000 0.276419 0.723581 0.008064
110.000000 0.277625 0.722375 0.008363
111.000000 0.276359 0.723641 0.008313
112.000000 0.275536 0.724464 0.008391
113.000000 0.275091 0.724909 0.008130
114.000000 0.270565 0.729435 0.008023
115.000000 0.276378 0.723622 0.008376
116.000000 0.277988 0.722012 0.008501
117.000000 0.273149 0.726851 0.007973
118.000000 0.276101 0.723899 0.008249
119.000000 0.274179 0.725821 0.008072
120.000000 0.278512 0.721488 0.008250
121.000000 0.270520 0.729480 0.008070
122.000000 0.277405 0.722595 0.008383
123.000000 0.272825 0.727175 0.008017
124.000000 0.272156 0.727844 0.008007
125.000000 0.269811 0.730189 0.007532
126.000000 0.273590 0.726410 0.008301
127.000000 0.272125 0.727875 0.007906
128.000000 0.274490 0.725510 0.007307
129.000000 0.273378 0.726622 0.007698
130.000000 0.272917 0.727083 0.007725
131.000000 0.273524 0.726476 0.007583
132.000000 0.278452 0.721548 0.008112
133.000000 0.272869 0.727131 0.007592
134.000000 0.276933 0.723067 0.008379
135.000000 0.273101 0.726899 0.007791
136.000000 0.271770 0.728230 0.007085
137.000000 0.270877 0.729123 0.007176
138.000000 0.274270 0.725730 0.007561
139.000000 0.274489 0.725511 0.007820
140.000000 0.273867 0.726133 0.007554
141.000000 0.270826 0.729174 0.007733
142.000000 0.272344 0.727656 0.007691
143.000000 0.279303 0.720697 0.008260
144.000000 0.277270 0.722730 0.007945
145.000000 0.275862 0.724138 0.007771
146.000000 0.278036 0.721964 0.008377
147.000000 0.275184 0.724816 0.007685
148.000000 0.277538 0.722462 0.007906
149.000000 0.274937 0.725063 0.008048
150.000000 0.273876 0.726124 0.008066
151.000000 0.268819 0.731181 0.007366
152.000000 0.276045 0.723955 0.007613
153.000000 0.273807 0.726193 0.007556
154.000000 0.268626 0.731374 0.007653
155.000000 0.273731 0.726269 0.007320
156.000000 0.273250 0.726750 0.007978
157.000000 0.276935 0.723065 0.007557
158.000000 0.275141 0.724859 0.007773
159.000000 0.277576 0.722424 0.007658
