# k f_up f_allD C_global_avg
2.000000 0.391859 0.608141 0.382272
3.000000 0.338641 0.661359 0.307857
4.000000 0.181362 0.818638 0.149853
5.000000 0.099017 0.900983 0.070958
6.000000 0.057371 0.942629 0.032251
7.000000 0.045044 0.954956 0.021322
8.000000 0.036690 0.963310 0.013946
9.000000 0.033103 0.966897 0.010320
10.000000 0.031849 0.968151 0.008834
11.000000 0.029680 0.970320 0.007231
12.000000 0.028990 0.971010 0.006319
13.000000 0.027651 0.972349 0.005458
14.000000 0.027125 0.972875 0.004943
15.000000 0.026593 0.973407 0.004450
16.000000 0.026442 0.973558 0.004115
17.000000 0.026536 0.973464 0.003890
18.000000 0.026139 0.973861 0.003582
19.000000 0.026088 0.973912 0.003349
20.000000 0.025904 0.974096 0.003146
21.000000 0.025879 0.974121 0.002982
22.000000 0.025415 0.974585 0.002778
23.000000 0.025718 0.974282 0.002697
24.000000 0.025394 0.974606 0.002543
25.000000 0.025559 0.974441 0.002462
26.000000 0.025073 0.974927 0.002304
27.000000 0.024983 0.975017 0.002211
28.000000 0.025505 0.974495 0.002178
29.000000 0.025069 0.974931 0.002041
30.000000 0.025008 0.974992 0.001972
31.000000 0.024753 0.975247 0.001881
32.000000 0.024607 0.975393 0.001808
33.000000 0.024776 0.975224 0.001771
34.000000 0.024758 0.975242 0.001706
35.000000 0.024238 0.975762 0.001620
36.000000 0.024980 0.975020 0.001633
37.000000 0.025354 0.974646 0.001617
38.000000 0.024303 0.975697 0.001493
39.000000 0.024458 0.975542 0.001457
40.000000 0.024511 0.975489 0.001430
41.000000 0.024337 0.975663 0.001380
42.000000 0.025149 0.974851 0.001396
43.000000 0.025003 0.974997 0.001357
44.000000 0.024273 0.975727 0.001288
45.000000 0.025168 0.974832 0.001306
46.000000 0.024303 0.975697 0.001223
47.000000 0.025046 0.974954 0.001243
48.000000 0.024077 0.975923 0.001156
49.000000 0.025030 0.974970 0.001180
50.000000 0.024277 0.975723 0.001125
51.000000 0.024268 0.975732 0.001099
52.000000 0.024337 0.975663 0.001087
53.000000 0.024278 0.975722 0.001057
54.000000 0.024424 0.975576 0.001040
55.000000 0.024977 0.975023 0.001057
56.000000 0.024678 0.975322 0.001025
57.000000 0.024331 0.975669 0.000983
58.000000 0.024436 0.975564 0.000972
59.000000 0.024678 0.975322 0.000963
60.000000 0.024178 0.975822 0.000927
61.000000 0.024372 0.975628 0.000922
62.000000 0.023851 0.976149 0.000883
63.000000 0.024152 0.975848 0.000882
64.000000 0.024149 0.975851 0.000866
65.000000 0.024455 0.975545 0.000864
66.000000 0.024268 0.975732 0.000843
67.000000 0.023989 0.976011 0.000825
68.000000 0.023976 0.976024 0.000810
69.000000 0.023882 0.976118 0.000791
70.000000 0.023946 0.976054 0.000784
71.000000 0.023684 0.976316 0.000766
72.000000 0.024082 0.975918 0.000766
73.000000 0.024188 0.975812 0.000761
74.000000 0.024084 0.975916 0.000745
75.000000 0.023888 0.976112 0.000729
76.000000 0.024143 0.975857 0.000728
77.000000 0.024188 0.975812 0.000722
78.000000 0.024205 0.975795 0.000712
79.000000 0.024137 0.975863 0.000697
80.000000 0.024141 0.975859 0.000688
81.000000 0.024184 0.975816 0.000681
82.000000 0.024660 0.975340 0.000690
83.000000 0.023723 0.976277 0.000654
84.000000 0.024030 0.975970 0.000653
85.000000 0.024355 0.975645 0.000656
86.000000 0.024431 0.975569 0.000650
87.000000 0.023891 0.976109 0.000625
88.000000 0.023440 0.976560 0.000608
89.000000 0.024040 0.975960 0.000615
90.000000 0.024372 0.975628 0.000619
91.000000 0.023922 0.976078 0.000599
92.000000 0.024366 0.975634 0.000605
93.000000 0.023957 0.976043 0.000588
94.000000 0.023970 0.976030 0.000583
95.000000 0.023955 0.976045 0.000574
96.000000 0.023786 0.976214 0.000565
97.000000 0.023931 0.976069 0.000565
98.000000 0.024020 0.975980 0.000560
99.000000 0.023468 0.976532 0.000538
