# k f_up f_down f_allD C_global_avg
61.000000 0.150919 0.822769 0.026312 0.781358
62.000000 0.144968 0.826316 0.028716 0.778958
63.000000 0.141530 0.837864 0.020606 0.787911
64.000000 0.136445 0.838956 0.024598 0.783056
65.000000 0.135570 0.843381 0.021049 0.784445
66.000000 0.135864 0.840866 0.023270 0.780044
67.000000 0.130726 0.848481 0.020793 0.782429
68.000000 0.125685 0.853054 0.021260 0.781720
69.000000 0.124190 0.855529 0.020281 0.781757
70.000000 0.118456 0.863769 0.017775 0.783455
71.000000 0.120128 0.857632 0.022241 0.776162
72.000000 0.117991 0.858888 0.023121 0.774157
73.000000 0.109685 0.874776 0.015539 0.784097
74.000000 0.110393 0.870686 0.018922 0.777008
75.000000 0.111655 0.870983 0.017362 0.775774
76.000000 0.106113 0.878402 0.015486 0.778399
77.000000 0.105143 0.877956 0.016901 0.774357
78.000000 0.104753 0.878664 0.016583 0.773561
79.000000 0.099919 0.884927 0.015154 0.775762
80.000000 0.098701 0.886863 0.014436 0.773298
81.000000 0.098355 0.885717 0.015929 0.771533
82.000000 0.094225 0.893113 0.012662 0.774811
83.000000 0.096957 0.888819 0.014224 0.769077
84.000000 0.092441 0.893095 0.014464 0.769434
85.000000 0.088613 0.898964 0.012423 0.769899
86.000000 0.086752 0.899435 0.013813 0.767520
87.000000 0.087166 0.902209 0.010625 0.768931
88.000000 0.084943 0.903136 0.011921 0.766741
89.000000 0.082160 0.904985 0.012855 0.764988
90.000000 0.082238 0.904963 0.012798 0.763393
91.000000 0.078962 0.910990 0.010048 0.765050
92.000000 0.078722 0.911533 0.009746 0.764257
93.000000 0.078319 0.909368 0.012314 0.759080
94.000000 0.078164 0.911466 0.010370 0.759601
95.000000 0.077953 0.912262 0.009785 0.759150
96.000000 0.074652 0.916103 0.009245 0.758535
97.000000 0.073378 0.917567 0.009055 0.757473
98.000000 0.070319 0.919874 0.009807 0.756793
99.000000 0.070302 0.919038 0.010659 0.754368
100.000000 0.069818 0.921899 0.008283 0.755573
101.000000 0.068195 0.922532 0.009273 0.753343
102.000000 0.068481 0.923532 0.007987 0.752044
103.000000 0.067703 0.923770 0.008526 0.749978
104.000000 0.066382 0.924709 0.008909 0.749052
105.000000 0.067171 0.924494 0.008336 0.747024
106.000000 0.066371 0.923133 0.010495 0.744670
107.000000 0.065832 0.925032 0.009137 0.744668
108.000000 0.061958 0.929268 0.008773 0.744983
109.000000 0.062650 0.929367 0.007982 0.742846
110.000000 0.060615 0.932105 0.007280 0.743175
111.000000 0.060544 0.931308 0.008148 0.739936
112.000000 0.061305 0.928927 0.009768 0.736170
113.000000 0.058094 0.935399 0.006506 0.739685
114.000000 0.058528 0.933649 0.007823 0.737133
115.000000 0.058299 0.935523 0.006178 0.737173
116.000000 0.056229 0.936749 0.007021 0.735527
117.000000 0.055752 0.936682 0.007566 0.734919
118.000000 0.054415 0.938335 0.007250 0.733027
119.000000 0.054550 0.938988 0.006462 0.732323
120.000000 0.052890 0.940282 0.006828 0.731570
121.000000 0.053560 0.939637 0.006803 0.729928
122.000000 0.053614 0.939538 0.006848 0.728871
123.000000 0.052379 0.941241 0.006380 0.727586
124.000000 0.049635 0.944906 0.005459 0.728222
125.000000 0.051072 0.940718 0.008210 0.723443
126.000000 0.050550 0.944416 0.005034 0.725750
127.000000 0.050738 0.942306 0.006956 0.722432
128.000000 0.049861 0.943474 0.006665 0.722028
129.000000 0.048838 0.945182 0.005980 0.721265
130.000000 0.048190 0.946297 0.005513 0.720378
131.000000 0.048127 0.945796 0.006077 0.719114
132.000000 0.046788 0.946872 0.006339 0.717580
133.000000 0.046006 0.947184 0.006811 0.715841
134.000000 0.046824 0.946465 0.006711 0.714572
135.000000 0.045669 0.948793 0.005538 0.714661
136.000000 0.043992 0.950759 0.005249 0.714494
137.000000 0.044528 0.950522 0.004950 0.712987
138.000000 0.045814 0.948239 0.005947 0.710309
139.000000 0.044838 0.950667 0.004495 0.710446
140.000000 0.043401 0.951565 0.005034 0.709320
141.000000 0.043743 0.950479 0.005778 0.707962
142.000000 0.044729 0.949752 0.005519 0.706131
143.000000 0.042200 0.953448 0.004353 0.706704
144.000000 0.041096 0.953762 0.005143 0.705710
145.000000 0.042312 0.952468 0.005220 0.704379
146.000000 0.042067 0.952386 0.005547 0.702532
147.000000 0.039947 0.954747 0.005306 0.701771
148.000000 0.041464 0.953044 0.005492 0.700416
149.000000 0.038849 0.956819 0.004332 0.701593
150.000000 0.038231 0.956964 0.004805 0.700050
151.000000 0.039229 0.954846 0.005926 0.697128
152.000000 0.038904 0.955967 0.005129 0.697036
153.000000 0.038571 0.956939 0.004490 0.696436
154.000000 0.037108 0.958874 0.004018 0.696519
155.000000 0.038186 0.956261 0.005553 0.692916
156.000000 0.036616 0.959108 0.004276 0.694606
157.000000 0.038140 0.956049 0.005812 0.691370
158.000000 0.036602 0.959505 0.003893 0.692801
159.000000 0.035913 0.960172 0.003915 0.691722
160.000000 0.036499 0.959019 0.004481 0.689618
161.000000 0.036226 0.958340 0.005434 0.688391
162.000000 0.036293 0.958976 0.004731 0.687509
163.000000 0.036746 0.957849 0.005404 0.685692
164.000000 0.033548 0.963224 0.003227 0.688246
165.000000 0.034389 0.961197 0.004414 0.685353
166.000000 0.034114 0.961502 0.004383 0.684452
167.000000 0.034297 0.962453 0.003249 0.684465
168.000000 0.034056 0.961867 0.004077 0.683061
169.000000 0.033289 0.961924 0.004787 0.681729
170.000000 0.033580 0.962571 0.003849 0.680192
171.000000 0.034095 0.962242 0.003663 0.680967
172.000000 0.033006 0.963069 0.003924 0.679887
173.000000 0.034160 0.960787 0.005052 0.677717
174.000000 0.034104 0.961318 0.004579 0.676999
175.000000 0.032871 0.963820 0.003308 0.677575
176.000000 0.032724 0.963461 0.003815 0.675624
177.000000 0.033402 0.961354 0.005244 0.674188
178.000000 0.031700 0.964568 0.003732 0.674704
179.000000 0.032620 0.963502 0.003878 0.673758
180.000000 0.032200 0.963826 0.003974 0.672790
181.000000 0.031556 0.964465 0.003979 0.671710
182.000000 0.032572 0.962387 0.005041 0.669735
183.000000 0.031676 0.964428 0.003897 0.669883
184.000000 0.030227 0.966300 0.003472 0.670200
185.000000 0.030271 0.965674 0.004055 0.668592
186.000000 0.030174 0.966553 0.003274 0.668821
187.000000 0.029686 0.966527 0.003787 0.667769
188.000000 0.029470 0.966772 0.003758 0.666130
189.000000 0.029577 0.966459 0.003964 0.664876
190.000000 0.030195 0.965429 0.004376 0.663408
191.000000 0.030093 0.965363 0.004543 0.663691
192.000000 0.029514 0.966305 0.004181 0.661731
193.000000 0.028931 0.967323 0.003746 0.662730
194.000000 0.028975 0.967443 0.003582 0.660977
195.000000 0.029485 0.966888 0.003626 0.660461
196.000000 0.029681 0.966371 0.003948 0.660158
197.000000 0.028626 0.967698 0.003677 0.659907
198.000000 0.029252 0.965875 0.004873 0.657064
199.000000 0.029388 0.966369 0.004244 0.656451
