# k f_up f_down f_allD C_global_avg
2.000000 0.396101 0.460677 0.143222 0.783051
3.000000 0.455351 0.521732 0.022917 0.881889
4.000000 0.443301 0.532989 0.023711 0.867077
5.000000 0.421368 0.547309 0.031322 0.845516
6.000000 0.412941 0.544511 0.042548 0.819329
7.000000 0.400338 0.550319 0.049343 0.803722
8.000000 0.374856 0.563359 0.061785 0.786854
9.000000 0.369773 0.566433 0.063794 0.777174
10.000000 0.362792 0.567389 0.069818 0.767012
11.000000 0.360964 0.559143 0.079893 0.748284
12.000000 0.344577 0.569193 0.086229 0.742303
13.000000 0.339316 0.575624 0.085060 0.744315
14.000000 0.329864 0.583387 0.086749 0.741147
15.000000 0.331414 0.582205 0.086381 0.734542
16.000000 0.328227 0.577749 0.094024 0.722878
17.000000 0.318490 0.591785 0.089726 0.729912
18.000000 0.314781 0.596451 0.088768 0.729063
19.000000 0.307504 0.598613 0.093883 0.722480
20.000000 0.306169 0.604411 0.089420 0.726266
21.000000 0.295238 0.612215 0.092547 0.724083
22.000000 0.289557 0.620691 0.089752 0.728340
23.000000 0.289003 0.618010 0.092988 0.720874
24.000000 0.284658 0.620639 0.094703 0.717354
25.000000 0.273169 0.637441 0.089390 0.726969
26.000000 0.268133 0.640895 0.090972 0.725920
27.000000 0.268864 0.640603 0.090533 0.723137
28.000000 0.266523 0.643953 0.089524 0.722648
29.000000 0.261254 0.651130 0.087616 0.723042
30.000000 0.256723 0.660348 0.082929 0.728916
31.000000 0.257277 0.653097 0.089626 0.719907
32.000000 0.249848 0.662929 0.087224 0.723289
33.000000 0.245190 0.674181 0.080629 0.728412
34.000000 0.242193 0.675684 0.082124 0.725070
35.000000 0.232197 0.686997 0.080806 0.730545
36.000000 0.232509 0.686175 0.081316 0.727038
37.000000 0.228673 0.687279 0.084048 0.724596
38.000000 0.219113 0.706729 0.074158 0.737583
39.000000 0.220520 0.700240 0.079240 0.727982
40.000000 0.220157 0.701717 0.078126 0.727106
41.000000 0.207184 0.720506 0.072310 0.737909
42.000000 0.207731 0.716870 0.075399 0.730468
43.000000 0.207799 0.723358 0.068843 0.735788
44.000000 0.211253 0.716541 0.072206 0.727567
45.000000 0.201213 0.736368 0.062419 0.741751
46.000000 0.192213 0.743347 0.064440 0.740833
47.000000 0.192705 0.741355 0.065940 0.737498
48.000000 0.186987 0.752854 0.060159 0.743255
49.000000 0.185761 0.749104 0.065135 0.737065
50.000000 0.179298 0.757381 0.063321 0.739237
51.000000 0.176584 0.766544 0.056872 0.744114
52.000000 0.174850 0.767684 0.057466 0.744146
53.000000 0.174511 0.763950 0.061540 0.737202
54.000000 0.168336 0.775442 0.056222 0.742873
55.000000 0.170677 0.769597 0.059726 0.735908
56.000000 0.165032 0.780223 0.054745 0.743141
57.000000 0.164367 0.779913 0.055719 0.738876
58.000000 0.153879 0.795416 0.050706 0.747125
59.000000 0.160477 0.781781 0.057742 0.735131
60.000000 0.156281 0.794594 0.049125 0.744291
61.000000 0.154105 0.794072 0.051823 0.739991
62.000000 0.149231 0.800862 0.049907 0.741789
63.000000 0.147801 0.804018 0.048181 0.742721
64.000000 0.144764 0.806165 0.049071 0.740073
65.000000 0.137271 0.818711 0.044018 0.747395
66.000000 0.139199 0.816610 0.044191 0.745348
67.000000 0.138169 0.817566 0.044265 0.743374
68.000000 0.136009 0.821430 0.042561 0.744167
69.000000 0.140430 0.808794 0.050777 0.732322
70.000000 0.132593 0.824815 0.042593 0.742619
71.000000 0.130142 0.825222 0.044636 0.740069
72.000000 0.126340 0.833070 0.040589 0.743410
73.000000 0.129322 0.829341 0.041337 0.740448
74.000000 0.125841 0.830962 0.043197 0.737161
75.000000 0.126896 0.830799 0.042305 0.736347
76.000000 0.125059 0.831126 0.043815 0.734417
77.000000 0.122391 0.836242 0.041367 0.735647
78.000000 0.116586 0.848140 0.035274 0.742501
79.000000 0.120471 0.840079 0.039450 0.735537
80.000000 0.117622 0.844435 0.037943 0.737266
81.000000 0.113948 0.848682 0.037371 0.735900
82.000000 0.111684 0.851300 0.037016 0.735749
83.000000 0.112710 0.851602 0.035688 0.735081
84.000000 0.105466 0.860845 0.033689 0.738913
85.000000 0.107461 0.856987 0.035552 0.735924
86.000000 0.106854 0.860559 0.032588 0.736076
87.000000 0.105141 0.857895 0.036964 0.731287
88.000000 0.107858 0.857970 0.034172 0.732252
89.000000 0.105512 0.860178 0.034310 0.730950
90.000000 0.102564 0.862639 0.034797 0.729976
91.000000 0.101596 0.863717 0.034687 0.730434
92.000000 0.102843 0.864173 0.032984 0.728870
93.000000 0.101623 0.866374 0.032003 0.728606
94.000000 0.101791 0.864781 0.033428 0.726862
95.000000 0.099751 0.863162 0.037086 0.723056
96.000000 0.094666 0.873548 0.031786 0.728035
97.000000 0.097106 0.870538 0.032356 0.724454
98.000000 0.094345 0.874326 0.031329 0.725981
99.000000 0.094110 0.878493 0.027397 0.727750
100.000000 0.092688 0.878518 0.028794 0.726199
101.000000 0.092440 0.874118 0.033442 0.720826
102.000000 0.091077 0.879966 0.028956 0.723244
103.000000 0.090466 0.879299 0.030235 0.721959
104.000000 0.089311 0.882311 0.028379 0.721879
105.000000 0.090373 0.882198 0.027429 0.720793
106.000000 0.091807 0.876221 0.031973 0.715017
107.000000 0.085631 0.887839 0.026530 0.722716
108.000000 0.082797 0.890799 0.026404 0.721607
109.000000 0.082054 0.891688 0.026258 0.720636
110.000000 0.083705 0.890243 0.026052 0.719276
