# k f_up f_down f_allD C_global_avg
2.000000 0.015315 0.081267 0.903419 0.093907
3.000000 0.422209 0.562642 0.015149 0.980943
4.000000 0.439198 0.547136 0.013665 0.982048
5.000000 0.393494 0.570497 0.036009 0.958080
6.000000 0.318121 0.608949 0.072931 0.920259
7.000000 0.253967 0.620955 0.125078 0.867305
8.000000 0.200244 0.622981 0.176775 0.815481
9.000000 0.175949 0.628872 0.195179 0.796822
10.000000 0.165848 0.637195 0.196956 0.794532
11.000000 0.155429 0.630116 0.214455 0.776569
12.000000 0.150340 0.625784 0.223877 0.766488
13.000000 0.137949 0.631866 0.230184 0.759974
14.000000 0.134782 0.633735 0.231483 0.758144
15.000000 0.135049 0.639300 0.225651 0.763425
16.000000 0.131895 0.631172 0.236934 0.751455
17.000000 0.131423 0.642528 0.226049 0.761930
18.000000 0.130486 0.629306 0.240208 0.746892
19.000000 0.129479 0.643586 0.226935 0.760062
20.000000 0.128725 0.642216 0.229059 0.757454
21.000000 0.128333 0.639170 0.232498 0.753374
22.000000 0.126103 0.643166 0.230730 0.754578
23.000000 0.128429 0.645897 0.225674 0.759152
24.000000 0.126870 0.648164 0.224967 0.759407
25.000000 0.125936 0.636866 0.237198 0.746304
26.000000 0.125358 0.658130 0.216511 0.766934
27.000000 0.127451 0.641068 0.231481 0.751081
28.000000 0.126371 0.649562 0.224066 0.757927
29.000000 0.126101 0.651996 0.221903 0.759965
30.000000 0.127002 0.647788 0.225210 0.756030
31.000000 0.128585 0.650479 0.220936 0.759740
32.000000 0.125844 0.651627 0.222529 0.757761
33.000000 0.129679 0.643238 0.227083 0.752187
34.000000 0.126046 0.651368 0.222586 0.757034
35.000000 0.128194 0.647988 0.223818 0.755270
36.000000 0.126417 0.654198 0.219385 0.759431
37.000000 0.129513 0.650949 0.219538 0.758060
38.000000 0.128030 0.650530 0.221440 0.755879
39.000000 0.127702 0.646852 0.225446 0.751569
40.000000 0.128689 0.651720 0.219592 0.756920
41.000000 0.131277 0.644400 0.224323 0.751298
42.000000 0.131376 0.657111 0.211513 0.764376
43.000000 0.129775 0.646781 0.223444 0.751429
44.000000 0.132308 0.639622 0.228070 0.746258
45.000000 0.128008 0.650791 0.221201 0.753201
46.000000 0.134336 0.640137 0.225526 0.747239
47.000000 0.130692 0.649145 0.220163 0.753456
48.000000 0.135454 0.636895 0.227650 0.743855
49.000000 0.130898 0.655042 0.214060 0.758210
50.000000 0.129007 0.654424 0.216569 0.755602
51.000000 0.133865 0.649589 0.216546 0.754973
52.000000 0.134102 0.643647 0.222250 0.748423
53.000000 0.133280 0.653855 0.212864 0.757622
54.000000 0.130989 0.652188 0.216823 0.753811
55.000000 0.132668 0.647013 0.220319 0.749125
56.000000 0.133865 0.651099 0.215036 0.754470
57.000000 0.135596 0.641725 0.222678 0.745583
58.000000 0.135892 0.648942 0.215166 0.753140
59.000000 0.132976 0.643083 0.223941 0.743765
60.000000 0.134364 0.644959 0.220677 0.746523
61.000000 0.135408 0.638869 0.225722 0.740659
62.000000 0.138493 0.643240 0.218267 0.747793
63.000000 0.132984 0.657577 0.209439 0.757064
64.000000 0.133932 0.642209 0.223860 0.741540
65.000000 0.136694 0.643945 0.219362 0.746186
66.000000 0.136461 0.639919 0.223619 0.741090
67.000000 0.137366 0.648649 0.213985 0.750901
68.000000 0.138103 0.642498 0.219399 0.744810
69.000000 0.139576 0.641444 0.218980 0.744608
70.000000 0.137841 0.648374 0.213785 0.749721
71.000000 0.138642 0.641327 0.220032 0.743139
72.000000 0.138672 0.639877 0.221450 0.741052
73.000000 0.137137 0.648759 0.214104 0.748148
74.000000 0.138373 0.635899 0.225728 0.735490
75.000000 0.142034 0.641578 0.216388 0.744368
76.000000 0.141594 0.639825 0.218581 0.742187
77.000000 0.138688 0.638915 0.222396 0.737764
78.000000 0.142691 0.631836 0.225473 0.733804
79.000000 0.137886 0.640454 0.221660 0.738106
80.000000 0.141372 0.636640 0.221988 0.736656
81.000000 0.140760 0.643139 0.216100 0.743085
82.000000 0.141361 0.641800 0.216839 0.741938
83.000000 0.139663 0.638818 0.221519 0.737131
84.000000 0.143564 0.636035 0.220401 0.736803
85.000000 0.142716 0.632214 0.225070 0.731426
86.000000 0.142574 0.635348 0.222079 0.734709
87.000000 0.144564 0.625410 0.230026 0.725445
88.000000 0.147599 0.627900 0.224501 0.730650
89.000000 0.146126 0.625670 0.228204 0.726173
90.000000 0.146246 0.630646 0.223108 0.731789
91.000000 0.146043 0.633621 0.220336 0.733954
92.000000 0.146711 0.638631 0.214658 0.739460
93.000000 0.147707 0.629323 0.222971 0.730856
94.000000 0.148572 0.627801 0.223627 0.729792
95.000000 0.146703 0.626871 0.226427 0.726110
96.000000 0.145633 0.634800 0.219567 0.733560
97.000000 0.145197 0.625436 0.229367 0.723392
98.000000 0.150822 0.620457 0.228720 0.721999
99.000000 0.148836 0.618742 0.232422 0.718128
100.000000 0.150360 0.626025 0.223616 0.727531
101.000000 0.148324 0.625209 0.226467 0.723810
102.000000 0.149252 0.625539 0.225208 0.725021
103.000000 0.147933 0.623185 0.228883 0.721626
104.000000 0.149777 0.626457 0.223766 0.726061
105.000000 0.150237 0.624652 0.225111 0.724026
106.000000 0.150824 0.628586 0.220590 0.728750
107.000000 0.150318 0.624752 0.224930 0.724555
108.000000 0.151232 0.629303 0.219466 0.729192
109.000000 0.149637 0.625355 0.225008 0.723039
110.000000 0.149891 0.634024 0.216085 0.731221
111.000000 0.152127 0.625265 0.222608 0.724290
112.000000 0.151749 0.626629 0.221622 0.725521
113.000000 0.155974 0.620647 0.223379 0.722376
114.000000 0.152356 0.623766 0.223877 0.722580
115.000000 0.155051 0.619829 0.225120 0.720158
116.000000 0.155298 0.627954 0.216747 0.728742
117.000000 0.154789 0.623148 0.222063 0.723147
118.000000 0.155981 0.619461 0.224558 0.720329
119.000000 0.154314 0.620196 0.225490 0.718875
120.000000 0.157664 0.615225 0.227111 0.716576
121.000000 0.156695 0.617496 0.225809 0.717803
122.000000 0.153725 0.616309 0.229966 0.713463
123.000000 0.156222 0.612016 0.231761 0.710511
124.000000 0.156944 0.620686 0.222370 0.719305
125.000000 0.157410 0.619263 0.223327 0.719426
126.000000 0.157062 0.607930 0.235009 0.705815
127.000000 0.157042 0.612570 0.230388 0.711115
128.000000 0.153408 0.628708 0.217883 0.724729
129.000000 0.156878 0.623562 0.219560 0.722565
130.000000 0.158214 0.618389 0.223397 0.717195
131.000000 0.155256 0.626188 0.218556 0.723364
132.000000 0.160486 0.611882 0.227631 0.711777
133.000000 0.161252 0.614856 0.223892 0.715131
134.000000 0.159423 0.613180 0.227397 0.711881
135.000000 0.163448 0.607067 0.229485 0.707581
136.000000 0.160285 0.612923 0.226791 0.711113
137.000000 0.162803 0.607675 0.229522 0.707859
138.000000 0.158800 0.617895 0.223305 0.715410
139.000000 0.160917 0.610742 0.228342 0.708406
140.000000 0.161926 0.608413 0.229661 0.708028
141.000000 0.164459 0.612292 0.223248 0.713285
142.000000 0.164129 0.603694 0.232177 0.703401
143.000000 0.160999 0.616866 0.222135 0.715106
144.000000 0.163047 0.601129 0.235824 0.699093
145.000000 0.162767 0.611107 0.226126 0.709410
146.000000 0.165525 0.603977 0.230498 0.704097
147.000000 0.163529 0.608905 0.227566 0.706856
148.000000 0.162460 0.609214 0.228325 0.706475
149.000000 0.165618 0.604371 0.230012 0.704653
150.000000 0.165123 0.615118 0.219759 0.715092
151.000000 0.161433 0.607971 0.230595 0.703762
152.000000 0.165459 0.609052 0.225489 0.708368
153.000000 0.167651 0.600627 0.231722 0.700247
154.000000 0.164421 0.607080 0.228499 0.704778
155.000000 0.168345 0.609366 0.222289 0.710599
156.000000 0.166716 0.609373 0.223912 0.708549
157.000000 0.167061 0.606278 0.226661 0.705133
158.000000 0.167666 0.598773 0.233561 0.697195
159.000000 0.165970 0.613228 0.220801 0.710710
160.000000 0.168665 0.594291 0.237044 0.692436
161.000000 0.163722 0.609475 0.226802 0.704389
162.000000 0.170329 0.598591 0.231080 0.699015
163.000000 0.168808 0.606621 0.224571 0.705964
164.000000 0.170110 0.598336 0.231554 0.698053
165.000000 0.164830 0.618279 0.216890 0.714172
166.000000 0.167693 0.603149 0.229158 0.701095
167.000000 0.169297 0.603789 0.226914 0.702254
168.000000 0.168753 0.610729 0.220519 0.708858
169.000000 0.170425 0.602656 0.226918 0.702213
