# k f_up f_down f_allD C_global_avg
2.000000 0.389822 0.469481 0.140697 0.786156
3.000000 0.454057 0.514813 0.031130 0.870042
4.000000 0.437368 0.528964 0.033669 0.852536
5.000000 0.416926 0.533900 0.049174 0.823025
6.000000 0.403475 0.536929 0.059596 0.800981
7.000000 0.379177 0.543506 0.077318 0.774625
8.000000 0.375565 0.541668 0.082767 0.761056
9.000000 0.366277 0.545384 0.088338 0.752054
10.000000 0.342649 0.565083 0.092268 0.748610
11.000000 0.351999 0.545482 0.102519 0.728892
12.000000 0.337382 0.554538 0.108079 0.722565
13.000000 0.324444 0.569577 0.105979 0.725010
14.000000 0.320750 0.574621 0.104629 0.723529
15.000000 0.317543 0.576187 0.106269 0.719787
16.000000 0.310212 0.574417 0.115371 0.708541
17.000000 0.302242 0.585357 0.112401 0.710890
18.000000 0.303294 0.578413 0.118293 0.701825
19.000000 0.297058 0.589549 0.113393 0.707138
20.000000 0.297446 0.579982 0.122572 0.693112
21.000000 0.287968 0.588610 0.123422 0.690109
22.000000 0.278676 0.607491 0.113833 0.705161
23.000000 0.280886 0.608080 0.111034 0.705579
24.000000 0.274484 0.619075 0.106440 0.709891
25.000000 0.266817 0.620767 0.112416 0.702990
26.000000 0.270594 0.610852 0.118554 0.691957
27.000000 0.260251 0.631862 0.107887 0.707370
28.000000 0.262164 0.629809 0.108027 0.703779
29.000000 0.253493 0.634431 0.112077 0.700757
30.000000 0.250088 0.645864 0.104048 0.707557
31.000000 0.245027 0.652473 0.102501 0.710409
32.000000 0.238479 0.651217 0.110304 0.700981
33.000000 0.244335 0.651801 0.103864 0.703542
34.000000 0.236866 0.656503 0.106631 0.701430
35.000000 0.233061 0.673543 0.093396 0.715640
36.000000 0.232494 0.663635 0.103872 0.701344
37.000000 0.232254 0.665383 0.102363 0.701180
38.000000 0.219524 0.683406 0.097069 0.710527
39.000000 0.222921 0.673878 0.103200 0.699936
40.000000 0.219808 0.685059 0.095133 0.708173
41.000000 0.218226 0.687025 0.094749 0.707271
42.000000 0.213546 0.689917 0.096537 0.705274
43.000000 0.205053 0.705215 0.089732 0.713027
44.000000 0.206659 0.700791 0.092550 0.707779
45.000000 0.203619 0.705861 0.090520 0.710806
46.000000 0.200722 0.708653 0.090625 0.708951
47.000000 0.193754 0.719620 0.086627 0.714530
48.000000 0.196103 0.716534 0.087362 0.710851
49.000000 0.189938 0.722379 0.087683 0.709984
50.000000 0.192017 0.725017 0.082966 0.712372
51.000000 0.185995 0.729662 0.084343 0.711550
52.000000 0.182140 0.735767 0.082093 0.714977
53.000000 0.181100 0.734587 0.084313 0.709241
54.000000 0.185742 0.733800 0.080458 0.712201
55.000000 0.179404 0.736034 0.084562 0.707654
56.000000 0.181549 0.737954 0.080497 0.709585
57.000000 0.173630 0.744911 0.081459 0.709936
58.000000 0.176345 0.743388 0.080267 0.708796
59.000000 0.180884 0.735849 0.083268 0.700975
60.000000 0.167042 0.756190 0.076768 0.712528
61.000000 0.166856 0.756844 0.076299 0.710661
62.000000 0.162184 0.762145 0.075671 0.712040
63.000000 0.168283 0.754527 0.077191 0.705641
64.000000 0.162329 0.770499 0.067172 0.717535
65.000000 0.160445 0.765546 0.074009 0.710291
66.000000 0.165000 0.760501 0.074500 0.706297
67.000000 0.158607 0.767111 0.074282 0.706481
68.000000 0.155149 0.774919 0.069933 0.712090
69.000000 0.155222 0.776584 0.068194 0.712474
70.000000 0.159415 0.767242 0.073343 0.703973
71.000000 0.157083 0.773592 0.069326 0.708302
72.000000 0.154629 0.776365 0.069006 0.707961
73.000000 0.148393 0.789232 0.062375 0.714560
74.000000 0.153222 0.776290 0.070488 0.703599
75.000000 0.149604 0.780395 0.070001 0.704246
76.000000 0.145235 0.785646 0.069119 0.705983
77.000000 0.143682 0.792928 0.063390 0.710231
78.000000 0.144985 0.789509 0.065505 0.705844
79.000000 0.145276 0.790516 0.064209 0.705188
80.000000 0.139191 0.802871 0.057938 0.713111
81.000000 0.143911 0.791227 0.064862 0.702911
82.000000 0.139007 0.791881 0.069112 0.699433
83.000000 0.139591 0.798382 0.062027 0.706366
84.000000 0.132496 0.808766 0.058738 0.709761
85.000000 0.137417 0.800568 0.062015 0.703569
86.000000 0.136575 0.801045 0.062380 0.701957
87.000000 0.136171 0.799689 0.064141 0.700284
88.000000 0.130584 0.806893 0.062523 0.702320
89.000000 0.129455 0.811534 0.059011 0.705986
90.000000 0.130190 0.809743 0.060067 0.703112
91.000000 0.129524 0.810351 0.060125 0.702258
92.000000 0.130098 0.809425 0.060477 0.699377
93.000000 0.130295 0.807510 0.062194 0.698121
94.000000 0.130986 0.807312 0.061702 0.696960
95.000000 0.130553 0.807260 0.062188 0.695479
96.000000 0.126598 0.813334 0.060068 0.698728
97.000000 0.124261 0.822809 0.052930 0.703979
98.000000 0.118232 0.830935 0.050833 0.708611
99.000000 0.124619 0.817594 0.057787 0.697762
100.000000 0.123360 0.820595 0.056045 0.698913
101.000000 0.126932 0.810560 0.062508 0.689731
102.000000 0.124805 0.816536 0.058659 0.694310
103.000000 0.116459 0.834542 0.048998 0.704664
104.000000 0.120306 0.822884 0.056809 0.694391
105.000000 0.116605 0.826762 0.056633 0.695325
106.000000 0.118292 0.825752 0.055956 0.693826
107.000000 0.116025 0.833405 0.050571 0.699018
108.000000 0.121723 0.820951 0.057326 0.689442
109.000000 0.116915 0.827987 0.055099 0.692496
