# k f_up f_down f_allD C_global_avg
76.000000 0.135719 0.805424 0.058857 0.715862
77.000000 0.132093 0.818202 0.049705 0.725087
78.000000 0.134897 0.807532 0.057571 0.714795
79.000000 0.129758 0.817368 0.052874 0.721489
80.000000 0.135062 0.809615 0.055323 0.714459
81.000000 0.130358 0.817029 0.052613 0.717906
82.000000 0.127655 0.818712 0.053633 0.715851
83.000000 0.129510 0.819366 0.051125 0.716917
84.000000 0.130850 0.815924 0.053226 0.712871
85.000000 0.124704 0.827450 0.047847 0.718226
86.000000 0.122944 0.820994 0.056063 0.710382
87.000000 0.128426 0.818253 0.053321 0.709447
88.000000 0.123157 0.824805 0.052038 0.712046
89.000000 0.117331 0.834237 0.048432 0.716173
90.000000 0.115376 0.838474 0.046150 0.718179
91.000000 0.121687 0.826705 0.051608 0.708357
92.000000 0.119382 0.833989 0.046629 0.714068
93.000000 0.110942 0.845445 0.043614 0.718504
94.000000 0.120367 0.830607 0.049026 0.708003
95.000000 0.114878 0.840977 0.044145 0.713797
96.000000 0.118130 0.834581 0.047289 0.708835
97.000000 0.111706 0.841436 0.046858 0.710285
98.000000 0.112116 0.841899 0.045985 0.710178
99.000000 0.111919 0.840816 0.047265 0.708863
100.000000 0.111241 0.843298 0.045461 0.708565
101.000000 0.111168 0.844592 0.044240 0.709514
102.000000 0.110883 0.841691 0.047427 0.704386
103.000000 0.108987 0.846311 0.044702 0.707197
104.000000 0.103449 0.858358 0.038193 0.714657
105.000000 0.109590 0.845326 0.045083 0.703205
106.000000 0.104850 0.853000 0.042150 0.707346
107.000000 0.107849 0.848893 0.043258 0.704125
108.000000 0.107713 0.848690 0.043597 0.702876
109.000000 0.107057 0.848713 0.044229 0.702429
110.000000 0.103219 0.852513 0.044268 0.702405
111.000000 0.101858 0.857009 0.041133 0.704167
112.000000 0.103854 0.851420 0.044725 0.699078
113.000000 0.103001 0.855166 0.041833 0.701492
114.000000 0.097920 0.860351 0.041729 0.702270
115.000000 0.102777 0.852663 0.044560 0.696782
116.000000 0.095920 0.865933 0.038147 0.703660
117.000000 0.097759 0.864393 0.037848 0.702692
118.000000 0.104277 0.848035 0.047688 0.690347
119.000000 0.099695 0.858547 0.041758 0.698002
