# k f_up f_down f_allD C_global_avg
2.000000 0.396555 0.458572 0.144873 0.780935
3.000000 0.443783 0.523364 0.032853 0.869313
4.000000 0.429983 0.529818 0.040200 0.845154
5.000000 0.411580 0.536777 0.051643 0.821543
6.000000 0.396620 0.535791 0.067589 0.794768
7.000000 0.374152 0.545598 0.080250 0.775435
8.000000 0.375844 0.530965 0.093191 0.752544
9.000000 0.360247 0.545347 0.094406 0.748214
10.000000 0.340770 0.554960 0.104270 0.738645
11.000000 0.341242 0.547374 0.111384 0.724044
12.000000 0.335167 0.553193 0.111640 0.720756
13.000000 0.318092 0.567254 0.114654 0.719655
14.000000 0.319734 0.562533 0.117733 0.711824
15.000000 0.307017 0.577035 0.115949 0.715251
16.000000 0.306381 0.575378 0.118242 0.709168
17.000000 0.299928 0.570641 0.129431 0.695752
18.000000 0.298178 0.580113 0.121709 0.703413
19.000000 0.289254 0.584618 0.126128 0.697533
20.000000 0.295264 0.582686 0.122051 0.697081
21.000000 0.286617 0.586833 0.126550 0.693087
22.000000 0.281301 0.601100 0.117599 0.701111
23.000000 0.279738 0.600925 0.119336 0.698001
24.000000 0.271329 0.614806 0.113865 0.705190
25.000000 0.276943 0.603623 0.119434 0.693636
26.000000 0.267698 0.606332 0.125969 0.688551
27.000000 0.259459 0.626822 0.113719 0.702174
28.000000 0.255794 0.620517 0.123689 0.691860
29.000000 0.253741 0.630822 0.115437 0.697903
30.000000 0.248862 0.639161 0.111977 0.702144
31.000000 0.251205 0.626717 0.122078 0.685649
32.000000 0.243206 0.647533 0.109261 0.701857
33.000000 0.239344 0.645984 0.114673 0.695546
34.000000 0.233562 0.651043 0.115395 0.696034
35.000000 0.233641 0.653877 0.112481 0.695205
36.000000 0.230043 0.656883 0.113074 0.696064
37.000000 0.228649 0.663113 0.108237 0.699195
38.000000 0.222879 0.672851 0.104271 0.703876
39.000000 0.219522 0.672306 0.108173 0.698303
40.000000 0.219974 0.666860 0.113166 0.691605
41.000000 0.217778 0.673177 0.109045 0.693811
42.000000 0.215380 0.676464 0.108156 0.693385
43.000000 0.212334 0.680389 0.107277 0.694935
44.000000 0.205537 0.696965 0.097498 0.705854
45.000000 0.210472 0.687234 0.102294 0.696765
46.000000 0.207750 0.689935 0.102315 0.696154
47.000000 0.207616 0.692031 0.100353 0.697051
48.000000 0.204179 0.695551 0.100270 0.695531
49.000000 0.201706 0.701083 0.097211 0.699744
50.000000 0.194205 0.710733 0.095062 0.702589
51.000000 0.194844 0.707098 0.098057 0.697861
52.000000 0.189926 0.714247 0.095828 0.698943
53.000000 0.196183 0.707372 0.096445 0.695302
54.000000 0.190470 0.717196 0.092334 0.700574
55.000000 0.190390 0.714212 0.095398 0.694269
56.000000 0.184974 0.722520 0.092506 0.699229
57.000000 0.191035 0.715318 0.093647 0.692810
58.000000 0.177520 0.732948 0.089532 0.701934
59.000000 0.181182 0.725620 0.093198 0.695103
60.000000 0.174816 0.734876 0.090308 0.698343
61.000000 0.175126 0.740670 0.084204 0.703607
62.000000 0.172475 0.744104 0.083421 0.703846
63.000000 0.174842 0.747435 0.077723 0.708394
64.000000 0.173300 0.739937 0.086763 0.696028
65.000000 0.177215 0.728709 0.094076 0.686779
66.000000 0.167998 0.748902 0.083101 0.700349
67.000000 0.169799 0.747385 0.082816 0.698320
68.000000 0.166304 0.752853 0.080843 0.699792
69.000000 0.166353 0.756451 0.077196 0.703276
70.000000 0.163332 0.750090 0.086578 0.692785
71.000000 0.159955 0.760604 0.079442 0.700498
72.000000 0.161373 0.756033 0.082594 0.695720
73.000000 0.162232 0.757971 0.079797 0.695985
74.000000 0.164487 0.751786 0.083727 0.690043
75.000000 0.160230 0.759775 0.079995 0.694285
76.000000 0.157632 0.765030 0.077338 0.698174
77.000000 0.157310 0.765300 0.077390 0.695481
78.000000 0.152632 0.770137 0.077231 0.695567
79.000000 0.149181 0.773023 0.077796 0.696440
80.000000 0.151266 0.772634 0.076101 0.695929
81.000000 0.151851 0.774787 0.073362 0.696953
82.000000 0.152065 0.771951 0.075984 0.693240
83.000000 0.152033 0.774245 0.073722 0.694171
84.000000 0.149384 0.777044 0.073571 0.694399
85.000000 0.142671 0.783647 0.073682 0.695466
86.000000 0.147024 0.779553 0.073423 0.693450
87.000000 0.144305 0.779743 0.075952 0.692014
88.000000 0.150247 0.770171 0.079581 0.685396
89.000000 0.143389 0.789744 0.066867 0.697367
90.000000 0.143209 0.783942 0.072849 0.691742
91.000000 0.143836 0.781646 0.074518 0.688821
92.000000 0.147628 0.780961 0.071410 0.689415
93.000000 0.145003 0.782253 0.072744 0.688078
94.000000 0.137879 0.797375 0.064746 0.696517
95.000000 0.136244 0.796421 0.067335 0.694200
96.000000 0.137243 0.796164 0.066593 0.692244
97.000000 0.133765 0.797092 0.069143 0.690337
98.000000 0.134418 0.800791 0.064791 0.693798
99.000000 0.139678 0.788590 0.071732 0.683908
