# k f_up f_down f_allD C_global_avg
54.000000 0.171555 0.773781 0.054665 0.744489
55.000000 0.161174 0.789300 0.049526 0.752822
56.000000 0.164725 0.786927 0.048348 0.750781
57.000000 0.158066 0.790740 0.051194 0.747281
58.000000 0.159916 0.792998 0.047086 0.749030
59.000000 0.154927 0.795394 0.049679 0.747510
60.000000 0.148614 0.808195 0.043191 0.754441
61.000000 0.150265 0.803290 0.046445 0.749425
62.000000 0.145443 0.810755 0.043802 0.752109
63.000000 0.148028 0.808065 0.043907 0.747375
64.000000 0.143661 0.812188 0.044151 0.747784
65.000000 0.143292 0.814466 0.042242 0.747380
66.000000 0.138872 0.816615 0.044513 0.745116
67.000000 0.132204 0.827486 0.040310 0.751823
68.000000 0.135338 0.822317 0.042345 0.745332
69.000000 0.130293 0.832656 0.037051 0.751769
70.000000 0.128623 0.833198 0.038178 0.749670
71.000000 0.127103 0.838679 0.034218 0.751846
72.000000 0.123092 0.839846 0.037062 0.748784
73.000000 0.120480 0.844763 0.034757 0.750156
74.000000 0.124186 0.840178 0.035635 0.746135
75.000000 0.118421 0.848078 0.033501 0.749486
76.000000 0.118935 0.844743 0.036322 0.744701
77.000000 0.116517 0.844587 0.038896 0.741498
78.000000 0.115132 0.851960 0.032908 0.745897
79.000000 0.113112 0.855105 0.031783 0.745545
80.000000 0.112677 0.853111 0.034213 0.741791
81.000000 0.108593 0.858447 0.032960 0.744672
82.000000 0.109666 0.855342 0.034991 0.739436
83.000000 0.106355 0.863294 0.030351 0.742712
84.000000 0.106676 0.863327 0.029997 0.741654
85.000000 0.104847 0.865199 0.029954 0.740383
86.000000 0.103853 0.861831 0.034316 0.735362
87.000000 0.101921 0.868656 0.029423 0.740145
88.000000 0.104783 0.863670 0.031547 0.734464
89.000000 0.100067 0.870439 0.029494 0.737265
90.000000 0.097046 0.875846 0.027108 0.740095
91.000000 0.097083 0.875579 0.027338 0.737997
92.000000 0.097449 0.876422 0.026130 0.736938
93.000000 0.096557 0.874627 0.028816 0.733300
94.000000 0.094467 0.878714 0.026819 0.734512
95.000000 0.096625 0.874921 0.028454 0.729493
96.000000 0.089069 0.888982 0.021949 0.738843
97.000000 0.091068 0.883678 0.025254 0.733948
98.000000 0.087293 0.888603 0.024104 0.735435
99.000000 0.090600 0.884085 0.025315 0.729917
100.000000 0.086855 0.889574 0.023571 0.732782
101.000000 0.087416 0.888081 0.024503 0.729948
102.000000 0.081136 0.897433 0.021431 0.734375
103.000000 0.081980 0.896820 0.021200 0.732127
104.000000 0.080683 0.896161 0.023156 0.730174
105.000000 0.081103 0.894742 0.024155 0.727429
106.000000 0.080647 0.897809 0.021544 0.729275
107.000000 0.082668 0.894122 0.023210 0.724221
108.000000 0.079726 0.898311 0.021963 0.726339
109.000000 0.081432 0.896345 0.022224 0.722928
110.000000 0.075272 0.904316 0.020412 0.726952
111.000000 0.077144 0.901471 0.021385 0.723657
112.000000 0.078866 0.899711 0.021423 0.721867
113.000000 0.079105 0.900288 0.020607 0.720494
114.000000 0.075562 0.902289 0.022149 0.719647
115.000000 0.074717 0.906289 0.018994 0.723057
116.000000 0.071439 0.908887 0.019674 0.721741
117.000000 0.077271 0.901326 0.021403 0.716340
118.000000 0.071383 0.907319 0.021298 0.718402
119.000000 0.071050 0.907388 0.021562 0.715374
120.000000 0.071168 0.907568 0.021264 0.715013
121.000000 0.070563 0.912597 0.016840 0.718612
122.000000 0.070093 0.912072 0.017834 0.717095
123.000000 0.071557 0.911037 0.017406 0.715677
124.000000 0.068392 0.912038 0.019571 0.714137
125.000000 0.068532 0.911596 0.019872 0.711481
126.000000 0.071855 0.907815 0.020330 0.709585
127.000000 0.069606 0.908583 0.021811 0.707353
128.000000 0.067534 0.913367 0.019099 0.709464
129.000000 0.067262 0.913732 0.019006 0.708677
130.000000 0.064879 0.917440 0.017680 0.710067
131.000000 0.063137 0.919358 0.017505 0.709321
132.000000 0.066178 0.915916 0.017906 0.706649
133.000000 0.063226 0.920842 0.015931 0.708977
134.000000 0.061157 0.920626 0.018217 0.706986
135.000000 0.065078 0.916456 0.018466 0.703814
136.000000 0.064373 0.918034 0.017593 0.704427
137.000000 0.060460 0.923472 0.016068 0.706574
138.000000 0.062062 0.920077 0.017862 0.702768
139.000000 0.060738 0.922187 0.017076 0.702809
140.000000 0.062935 0.921365 0.015700 0.702307
141.000000 0.058528 0.925874 0.015598 0.703188
142.000000 0.059775 0.923930 0.016295 0.701163
143.000000 0.059377 0.924085 0.016538 0.700036
144.000000 0.059337 0.923985 0.016678 0.697804
145.000000 0.058196 0.930135 0.011669 0.703235
146.000000 0.058536 0.928746 0.012718 0.700832
147.000000 0.059633 0.924094 0.016273 0.696331
148.000000 0.057915 0.925817 0.016268 0.697343
149.000000 0.056031 0.929239 0.014731 0.698258
