# k f_up f_down f_allD C_global_avg
65.000000 0.136306 0.836792 0.026902 0.775364
66.000000 0.128135 0.850498 0.021367 0.783848
67.000000 0.129513 0.846087 0.024399 0.777413
68.000000 0.124174 0.852849 0.022976 0.778186
69.000000 0.122297 0.855413 0.022290 0.777119
70.000000 0.122150 0.857234 0.020616 0.776511
71.000000 0.116716 0.865050 0.018234 0.780172
72.000000 0.115946 0.865084 0.018971 0.776443
73.000000 0.115010 0.865907 0.019083 0.775927
74.000000 0.111903 0.868101 0.019996 0.773904
75.000000 0.110886 0.867598 0.021515 0.769943
76.000000 0.108976 0.872050 0.018974 0.771330
77.000000 0.106978 0.875095 0.017926 0.772106
78.000000 0.104606 0.876234 0.019160 0.769280
79.000000 0.099389 0.883443 0.017167 0.771946
80.000000 0.101331 0.879551 0.019119 0.765875
81.000000 0.098197 0.884714 0.017089 0.768703
82.000000 0.098439 0.883378 0.018183 0.764538
83.000000 0.092643 0.893023 0.014334 0.769545
84.000000 0.090752 0.893620 0.015628 0.767623
85.000000 0.092677 0.891129 0.016194 0.763690
86.000000 0.090040 0.893509 0.016450 0.762068
87.000000 0.090313 0.892225 0.017463 0.759158
88.000000 0.087592 0.896224 0.016184 0.759165
89.000000 0.086968 0.898931 0.014101 0.760338
90.000000 0.083974 0.901503 0.014523 0.759783
91.000000 0.082191 0.902543 0.015266 0.758144
92.000000 0.080252 0.905220 0.014527 0.757529
93.000000 0.080083 0.907776 0.012140 0.758256
94.000000 0.077090 0.911662 0.011248 0.758763
95.000000 0.077994 0.908233 0.013774 0.753809
96.000000 0.078424 0.908213 0.013363 0.752822
97.000000 0.077847 0.907519 0.014634 0.749595
98.000000 0.075210 0.913127 0.011663 0.752450
99.000000 0.072178 0.916720 0.011102 0.751992
100.000000 0.071113 0.917594 0.011294 0.750719
101.000000 0.072208 0.916378 0.011415 0.748156
102.000000 0.069296 0.919242 0.011463 0.747600
103.000000 0.070095 0.918481 0.011423 0.745701
104.000000 0.070517 0.917618 0.011865 0.743232
105.000000 0.068208 0.921396 0.010397 0.744942
106.000000 0.066287 0.923126 0.010587 0.744684
107.000000 0.066863 0.922830 0.010307 0.741894
108.000000 0.066077 0.924062 0.009861 0.740467
109.000000 0.063095 0.929016 0.007890 0.742086
110.000000 0.061488 0.930441 0.008071 0.740648
111.000000 0.061116 0.931133 0.007751 0.739909
112.000000 0.061247 0.927711 0.011042 0.735471
113.000000 0.062424 0.927550 0.010025 0.734116
114.000000 0.060836 0.929672 0.009492 0.735080
115.000000 0.059842 0.931360 0.008799 0.734198
116.000000 0.061016 0.928972 0.010011 0.731529
117.000000 0.057861 0.933056 0.009084 0.730076
118.000000 0.056864 0.935092 0.008044 0.732141
119.000000 0.057476 0.934811 0.007713 0.730811
120.000000 0.056186 0.934768 0.009046 0.727587
121.000000 0.056226 0.934881 0.008893 0.727269
122.000000 0.054606 0.938680 0.006714 0.728024
123.000000 0.055218 0.935994 0.008788 0.723786
124.000000 0.053224 0.937943 0.008834 0.724413
125.000000 0.053177 0.940148 0.006675 0.724390
126.000000 0.052616 0.941416 0.005968 0.724521
127.000000 0.051272 0.940953 0.007775 0.721588
128.000000 0.051190 0.941960 0.006850 0.722490
129.000000 0.050916 0.942239 0.006845 0.720152
130.000000 0.050061 0.941694 0.008245 0.717626
131.000000 0.050714 0.941200 0.008086 0.716089
132.000000 0.048850 0.944762 0.006388 0.718089
133.000000 0.049200 0.943027 0.007773 0.714532
134.000000 0.047907 0.945061 0.007031 0.713897
135.000000 0.047315 0.945931 0.006754 0.714575
136.000000 0.047469 0.946331 0.006201 0.713506
137.000000 0.045679 0.947253 0.007068 0.711883
138.000000 0.045263 0.948234 0.006503 0.711472
139.000000 0.047058 0.945795 0.007148 0.707779
140.000000 0.046190 0.946367 0.007443 0.707266
141.000000 0.045213 0.946726 0.008061 0.705998
142.000000 0.044887 0.948347 0.006765 0.705398
143.000000 0.043939 0.949466 0.006594 0.705766
144.000000 0.044881 0.948131 0.006988 0.702994
145.000000 0.042548 0.951590 0.005861 0.705181
146.000000 0.042740 0.951285 0.005975 0.702640
147.000000 0.044076 0.949622 0.006302 0.701786
148.000000 0.041982 0.952402 0.005616 0.701891
149.000000 0.040906 0.952809 0.006285 0.700001
150.000000 0.040684 0.953853 0.005464 0.699722
151.000000 0.042464 0.950730 0.006805 0.697196
152.000000 0.041994 0.951836 0.006170 0.696699
153.000000 0.041558 0.951158 0.007283 0.695207
154.000000 0.040582 0.954127 0.005292 0.696170
155.000000 0.039264 0.956370 0.004366 0.696460
156.000000 0.039634 0.954268 0.006098 0.693468
157.000000 0.039664 0.953979 0.006357 0.692127
158.000000 0.038694 0.956436 0.004871 0.692927
159.000000 0.039097 0.954809 0.006094 0.691232
160.000000 0.038676 0.954863 0.006461 0.689931
161.000000 0.037809 0.957584 0.004607 0.690509
162.000000 0.037255 0.956710 0.006036 0.687207
163.000000 0.037734 0.956316 0.005949 0.687115
164.000000 0.037218 0.957156 0.005626 0.685769
165.000000 0.037612 0.956676 0.005712 0.685197
166.000000 0.036182 0.958528 0.005291 0.685514
167.000000 0.038494 0.954992 0.006513 0.682147
168.000000 0.034151 0.962006 0.003843 0.684522
169.000000 0.035584 0.959277 0.005140 0.682924
170.000000 0.034775 0.959760 0.005465 0.681006
171.000000 0.033991 0.961920 0.004089 0.682990
172.000000 0.036956 0.956514 0.006530 0.677736
173.000000 0.034525 0.960341 0.005135 0.678389
174.000000 0.034301 0.960827 0.004872 0.679062
175.000000 0.035159 0.959587 0.005254 0.676185
176.000000 0.034457 0.960408 0.005135 0.676302
177.000000 0.034241 0.961135 0.004624 0.676173
178.000000 0.033223 0.962065 0.004712 0.675335
179.000000 0.033696 0.960857 0.005447 0.674651
180.000000 0.032541 0.963210 0.004250 0.675146
181.000000 0.030489 0.965155 0.004355 0.674558
182.000000 0.031710 0.963943 0.004347 0.672452
183.000000 0.033069 0.961822 0.005108 0.671558
184.000000 0.033504 0.961490 0.005006 0.670690
185.000000 0.031443 0.965088 0.003469 0.671311
186.000000 0.033152 0.962058 0.004791 0.668844
187.000000 0.032377 0.962814 0.004809 0.668756
188.000000 0.033150 0.962328 0.004521 0.667069
189.000000 0.031508 0.964473 0.004019 0.668053
