# k f_up f_allD C_global_avg
2.000000 0.692287 0.307713 0.584497
3.000000 0.749526 0.250474 0.529598
4.000000 0.631909 0.368091 0.389338
5.000000 0.540228 0.459772 0.292027
6.000000 0.492501 0.507499 0.240835
7.000000 0.446547 0.553453 0.197010
8.000000 0.420128 0.579872 0.174586
9.000000 0.401473 0.598527 0.157078
10.000000 0.388510 0.611490 0.144798
11.000000 0.374161 0.625839 0.132201
12.000000 0.363411 0.636589 0.123327
13.000000 0.360544 0.639456 0.119759
14.000000 0.347855 0.652145 0.110550
15.000000 0.351961 0.648039 0.110644
16.000000 0.349355 0.650645 0.107707
17.000000 0.342783 0.657217 0.102967
18.000000 0.342482 0.657518 0.101590
19.000000 0.339350 0.660650 0.098898
20.000000 0.331849 0.668151 0.093654
21.000000 0.333273 0.666727 0.093554
22.000000 0.323352 0.676648 0.087551
23.000000 0.329280 0.670720 0.090501
24.000000 0.329065 0.670935 0.089191
25.000000 0.321156 0.678844 0.084747
26.000000 0.326699 0.673301 0.087466
27.000000 0.317566 0.682434 0.083887
28.000000 0.323715 0.676285 0.085060
29.000000 0.324349 0.675651 0.084753
30.000000 0.320078 0.679922 0.082639
31.000000 0.321568 0.678432 0.081722
32.000000 0.320450 0.679550 0.081699
33.000000 0.314160 0.685840 0.078992
34.000000 0.323403 0.676597 0.081974
35.000000 0.314237 0.685763 0.078082
36.000000 0.318256 0.681744 0.079106
37.000000 0.316054 0.683946 0.078150
38.000000 0.315801 0.684199 0.078229
39.000000 0.315342 0.684658 0.078322
40.000000 0.314287 0.685713 0.077557
41.000000 0.313196 0.686804 0.076400
42.000000 0.313218 0.686782 0.076247
43.000000 0.315868 0.684132 0.077651
44.000000 0.314886 0.685114 0.076307
45.000000 0.309886 0.690114 0.073852
46.000000 0.311183 0.688817 0.073894
47.000000 0.314484 0.685516 0.076646
48.000000 0.312146 0.687854 0.075781
49.000000 0.307232 0.692768 0.072671
50.000000 0.310715 0.689285 0.072821
51.000000 0.309379 0.690621 0.074003
52.000000 0.311912 0.688088 0.074765
53.000000 0.305897 0.694103 0.072174
54.000000 0.314371 0.685629 0.075022
55.000000 0.309666 0.690334 0.073669
56.000000 0.311896 0.688104 0.073774
57.000000 0.310777 0.689223 0.072506
58.000000 0.311231 0.688769 0.073066
59.000000 0.311254 0.688746 0.073390
60.000000 0.306640 0.693360 0.070361
61.000000 0.308668 0.691332 0.071446
62.000000 0.307566 0.692434 0.070840
63.000000 0.308237 0.691763 0.071734
64.000000 0.303040 0.696960 0.069650
65.000000 0.307064 0.692936 0.072194
66.000000 0.305837 0.694163 0.070593
67.000000 0.310568 0.689432 0.072159
68.000000 0.306287 0.693713 0.070161
69.000000 0.305213 0.694787 0.070776
70.000000 0.305752 0.694248 0.070889
71.000000 0.310879 0.689121 0.072162
72.000000 0.306079 0.693921 0.069787
73.000000 0.308772 0.691228 0.072368
74.000000 0.306225 0.693775 0.069793
75.000000 0.305603 0.694397 0.070159
76.000000 0.308160 0.691840 0.070533
77.000000 0.311061 0.688939 0.071880
78.000000 0.303924 0.696076 0.069249
79.000000 0.306596 0.693404 0.069672
