# k f_up f_down f_allD C_global_avg
2.000000 0.401403 0.456511 0.142086 0.784433
3.000000 0.439973 0.516753 0.043274 0.856773
4.000000 0.427576 0.518415 0.054010 0.831436
5.000000 0.403663 0.523357 0.072980 0.801624
6.000000 0.379596 0.530713 0.089692 0.777639
7.000000 0.374285 0.529162 0.096553 0.763739
8.000000 0.352026 0.537891 0.110083 0.747155
9.000000 0.337380 0.542837 0.119783 0.734127
10.000000 0.330199 0.550286 0.119514 0.731054
11.000000 0.332711 0.538035 0.129254 0.715824
12.000000 0.333293 0.532043 0.134664 0.705022
13.000000 0.314588 0.552894 0.132517 0.709778
14.000000 0.309237 0.555591 0.135172 0.704344
15.000000 0.308441 0.554806 0.136753 0.700863
16.000000 0.301422 0.559657 0.138922 0.697102
17.000000 0.294418 0.565602 0.139980 0.694397
18.000000 0.296456 0.565130 0.138415 0.692502
19.000000 0.290066 0.568435 0.141499 0.689142
20.000000 0.292260 0.560220 0.147520 0.680908
21.000000 0.284838 0.576870 0.138293 0.689243
22.000000 0.275887 0.581684 0.142429 0.685654
23.000000 0.277241 0.577264 0.145495 0.678915
24.000000 0.269596 0.590033 0.140371 0.686388
25.000000 0.268124 0.594338 0.137538 0.686763
26.000000 0.265220 0.594007 0.140772 0.682799
27.000000 0.261045 0.603366 0.135590 0.686462
28.000000 0.259140 0.602352 0.138508 0.682350
29.000000 0.261287 0.603642 0.135071 0.683418
30.000000 0.258198 0.607336 0.134466 0.683219
31.000000 0.251341 0.616672 0.131987 0.687044
32.000000 0.252388 0.615936 0.131677 0.684374
33.000000 0.247980 0.619714 0.132307 0.683547
34.000000 0.246919 0.619009 0.134071 0.680486
35.000000 0.244984 0.619968 0.135048 0.679085
36.000000 0.233542 0.639966 0.126491 0.687889
37.000000 0.245373 0.625388 0.129239 0.680569
38.000000 0.235191 0.633618 0.131191 0.680206
39.000000 0.229270 0.644425 0.126305 0.686171
40.000000 0.231417 0.641472 0.127111 0.683907
41.000000 0.228417 0.639862 0.131721 0.676856
42.000000 0.223904 0.646210 0.129887 0.679136
43.000000 0.223671 0.651524 0.124805 0.683587
44.000000 0.217943 0.657371 0.124686 0.682598
45.000000 0.220068 0.655725 0.124207 0.682389
46.000000 0.220317 0.656605 0.123078 0.681442
47.000000 0.220976 0.658332 0.120691 0.682576
48.000000 0.211636 0.665107 0.123256 0.679839
49.000000 0.220800 0.659328 0.119872 0.680567
50.000000 0.209337 0.667265 0.123397 0.679266
51.000000 0.207412 0.668753 0.123836 0.675426
52.000000 0.209806 0.674589 0.115605 0.682590
53.000000 0.213654 0.663804 0.122543 0.674480
54.000000 0.201964 0.680280 0.117756 0.681170
55.000000 0.207580 0.671920 0.120500 0.674518
56.000000 0.203571 0.675463 0.120966 0.674819
57.000000 0.201962 0.681376 0.116662 0.678953
58.000000 0.209967 0.662471 0.127562 0.664753
59.000000 0.207111 0.677705 0.115185 0.677264
60.000000 0.202221 0.685258 0.112521 0.679920
61.000000 0.191600 0.693728 0.114672 0.679681
62.000000 0.193230 0.697961 0.108809 0.684073
63.000000 0.196815 0.683788 0.119397 0.670899
64.000000 0.194661 0.689328 0.116011 0.674348
65.000000 0.192575 0.699283 0.108142 0.681255
66.000000 0.185252 0.707800 0.106947 0.683609
67.000000 0.189624 0.698850 0.111527 0.676580
68.000000 0.190950 0.700442 0.108608 0.678717
69.000000 0.194089 0.695801 0.110110 0.674837
70.000000 0.187906 0.701374 0.110720 0.674638
71.000000 0.188462 0.705117 0.106420 0.679157
72.000000 0.192058 0.698151 0.109791 0.672856
73.000000 0.188031 0.699819 0.112150 0.671073
74.000000 0.184831 0.705293 0.109876 0.673062
75.000000 0.188014 0.704187 0.107799 0.673372
76.000000 0.185201 0.709492 0.105307 0.675777
77.000000 0.184395 0.707646 0.107959 0.672519
78.000000 0.176500 0.716140 0.107361 0.674183
79.000000 0.179338 0.707438 0.113224 0.666526
