# k f_up f_allD C_global_avg
2.000000 0.689512 0.310488 0.581513
3.000000 0.731008 0.268992 0.525753
4.000000 0.630093 0.369907 0.404894
5.000000 0.527399 0.472601 0.298320
6.000000 0.483667 0.516333 0.251947
7.000000 0.446498 0.553502 0.217239
8.000000 0.431202 0.568798 0.199454
9.000000 0.402781 0.597219 0.176000
10.000000 0.395467 0.604533 0.166626
11.000000 0.379383 0.620617 0.153858
12.000000 0.374710 0.625290 0.147462
13.000000 0.363258 0.636742 0.138069
14.000000 0.357082 0.642918 0.133275
15.000000 0.353662 0.646338 0.129426
16.000000 0.355329 0.644671 0.128734
17.000000 0.350444 0.649556 0.124174
18.000000 0.352465 0.647535 0.125051
19.000000 0.342676 0.657324 0.117884
20.000000 0.340787 0.659213 0.116345
21.000000 0.337618 0.662382 0.113086
22.000000 0.341418 0.658582 0.113939
23.000000 0.340375 0.659625 0.114377
24.000000 0.337572 0.662428 0.111450
25.000000 0.329283 0.670717 0.106370
26.000000 0.333994 0.666006 0.108746
27.000000 0.329260 0.670740 0.105089
28.000000 0.336840 0.663160 0.108556
29.000000 0.327590 0.672410 0.103462
30.000000 0.326321 0.673679 0.102190
31.000000 0.327970 0.672030 0.103301
32.000000 0.321583 0.678417 0.099446
33.000000 0.325425 0.674575 0.101304
34.000000 0.327313 0.672687 0.101544
35.000000 0.322984 0.677016 0.098860
36.000000 0.323427 0.676573 0.099749
37.000000 0.326117 0.673883 0.100688
38.000000 0.324325 0.675675 0.099024
39.000000 0.319921 0.680079 0.097762
40.000000 0.323779 0.676221 0.098449
41.000000 0.329196 0.670804 0.101513
42.000000 0.328968 0.671032 0.101730
43.000000 0.326067 0.673933 0.099274
44.000000 0.322785 0.677215 0.097196
45.000000 0.318925 0.681075 0.095968
46.000000 0.328220 0.671780 0.099697
47.000000 0.322974 0.677026 0.097371
48.000000 0.320652 0.679348 0.096716
49.000000 0.319830 0.680170 0.095487
50.000000 0.321683 0.678317 0.096265
51.000000 0.319313 0.680687 0.095020
52.000000 0.320358 0.679642 0.095430
53.000000 0.320030 0.679970 0.094947
54.000000 0.319683 0.680317 0.094291
55.000000 0.314412 0.685588 0.093094
56.000000 0.318042 0.681958 0.094346
57.000000 0.318009 0.681991 0.092993
58.000000 0.322769 0.677231 0.094976
59.000000 0.315369 0.684631 0.093023
60.000000 0.315016 0.684984 0.090670
61.000000 0.323775 0.676225 0.096276
62.000000 0.318975 0.681025 0.092725
63.000000 0.317765 0.682235 0.093276
64.000000 0.317721 0.682279 0.093427
65.000000 0.318823 0.681177 0.093432
66.000000 0.312876 0.687124 0.090101
67.000000 0.320274 0.679726 0.094012
68.000000 0.316612 0.683388 0.092448
69.000000 0.316639 0.683361 0.091412
