# k f_up f_allD C_global_avg
2.000000 0.692061 0.307939 0.584267
3.000000 0.865819 0.134181 0.593001
4.000000 0.744946 0.255054 0.401895
5.000000 0.612563 0.387437 0.251009
6.000000 0.516888 0.483112 0.161008
7.000000 0.458520 0.541480 0.114886
8.000000 0.421178 0.578822 0.086673
9.000000 0.396090 0.603910 0.068294
10.000000 0.372515 0.627485 0.055613
11.000000 0.358788 0.641212 0.047405
12.000000 0.343891 0.656109 0.040217
13.000000 0.340923 0.659077 0.037028
14.000000 0.333636 0.666364 0.033505
15.000000 0.325555 0.674445 0.029710
16.000000 0.319620 0.680380 0.026525
17.000000 0.316885 0.683115 0.025748
18.000000 0.311584 0.688416 0.023067
19.000000 0.305605 0.694395 0.021431
20.000000 0.307944 0.692056 0.020976
21.000000 0.304534 0.695466 0.019932
22.000000 0.303812 0.696188 0.018884
23.000000 0.304829 0.695171 0.019009
24.000000 0.301301 0.698699 0.017338
25.000000 0.300773 0.699227 0.016715
26.000000 0.295546 0.704454 0.015335
27.000000 0.292307 0.707693 0.014698
28.000000 0.295634 0.704366 0.014659
29.000000 0.294019 0.705981 0.014304
30.000000 0.290189 0.709811 0.013345
31.000000 0.292798 0.707202 0.013700
32.000000 0.289307 0.710693 0.012749
33.000000 0.292196 0.707804 0.012786
34.000000 0.289535 0.710465 0.012544
35.000000 0.284913 0.715087 0.011369
36.000000 0.286081 0.713919 0.011699
37.000000 0.283963 0.716037 0.011863
38.000000 0.284926 0.715074 0.011097
39.000000 0.282130 0.717870 0.010577
40.000000 0.285150 0.714850 0.011186
41.000000 0.284028 0.715972 0.010646
42.000000 0.282915 0.717085 0.010805
43.000000 0.282015 0.717985 0.010056
44.000000 0.283019 0.716981 0.010220
45.000000 0.278604 0.721396 0.009602
46.000000 0.276931 0.723069 0.009518
47.000000 0.284442 0.715558 0.009837
48.000000 0.277617 0.722383 0.009805
49.000000 0.280717 0.719283 0.009602
50.000000 0.279589 0.720411 0.009332
51.000000 0.279684 0.720316 0.009247
52.000000 0.277343 0.722657 0.008955
53.000000 0.274289 0.725711 0.008302
54.000000 0.282424 0.717576 0.009286
55.000000 0.277146 0.722854 0.008719
56.000000 0.277029 0.722971 0.008999
57.000000 0.282514 0.717486 0.009091
58.000000 0.276796 0.723204 0.008621
59.000000 0.275947 0.724053 0.008395
60.000000 0.276380 0.723620 0.007886
61.000000 0.276927 0.723073 0.008664
62.000000 0.284678 0.715322 0.008848
63.000000 0.275196 0.724804 0.007894
64.000000 0.276925 0.723075 0.008189
65.000000 0.277230 0.722770 0.007899
66.000000 0.276208 0.723792 0.007872
67.000000 0.277440 0.722560 0.008197
68.000000 0.270417 0.729583 0.007501
69.000000 0.277392 0.722608 0.007691
70.000000 0.277227 0.722773 0.007969
71.000000 0.277093 0.722907 0.007924
72.000000 0.279374 0.720626 0.007718
73.000000 0.280667 0.719333 0.007836
74.000000 0.272822 0.727178 0.007396
75.000000 0.277497 0.722503 0.007425
76.000000 0.281258 0.718742 0.007506
77.000000 0.280773 0.719227 0.007892
78.000000 0.275886 0.724114 0.007259
79.000000 0.280352 0.719648 0.007592
80.000000 0.275200 0.724800 0.007460
81.000000 0.273134 0.726866 0.007556
82.000000 0.272530 0.727470 0.006979
83.000000 0.276984 0.723016 0.007236
84.000000 0.275498 0.724502 0.007142
85.000000 0.268756 0.731244 0.006713
86.000000 0.275079 0.724921 0.007551
87.000000 0.272492 0.727508 0.007026
88.000000 0.275542 0.724458 0.007102
89.000000 0.278321 0.721679 0.007327
90.000000 0.278047 0.721953 0.007103
91.000000 0.273288 0.726712 0.006806
92.000000 0.274863 0.725137 0.007215
93.000000 0.273214 0.726786 0.007031
94.000000 0.276356 0.723644 0.006918
95.000000 0.274411 0.725589 0.006781
96.000000 0.271942 0.728058 0.006595
97.000000 0.280557 0.719443 0.007065
98.000000 0.272460 0.727540 0.006965
99.000000 0.265074 0.734926 0.006590
100.000000 0.279397 0.720603 0.007038
101.000000 0.277555 0.722445 0.006810
102.000000 0.268779 0.731221 0.006689
103.000000 0.271272 0.728728 0.006712
104.000000 0.276210 0.723790 0.007053
105.000000 0.276762 0.723238 0.007280
106.000000 0.270155 0.729845 0.006426
107.000000 0.273869 0.726131 0.006063
108.000000 0.272416 0.727584 0.006497
109.000000 0.275220 0.724780 0.006357
110.000000 0.271746 0.728254 0.006517
111.000000 0.270859 0.729141 0.006325
112.000000 0.275169 0.724831 0.006787
113.000000 0.270800 0.729200 0.006236
114.000000 0.276112 0.723888 0.006493
115.000000 0.275655 0.724345 0.006541
116.000000 0.277334 0.722666 0.007125
117.000000 0.277599 0.722401 0.006327
118.000000 0.270965 0.729035 0.006362
119.000000 0.269162 0.730838 0.006030
120.000000 0.273114 0.726886 0.006273
121.000000 0.270639 0.729361 0.005850
122.000000 0.271850 0.728150 0.006059
123.000000 0.271499 0.728501 0.006219
124.000000 0.274745 0.725255 0.006142
125.000000 0.272589 0.727411 0.006185
126.000000 0.272579 0.727421 0.006361
127.000000 0.270821 0.729179 0.006097
128.000000 0.269688 0.730312 0.005755
129.000000 0.270375 0.729625 0.006047
130.000000 0.270269 0.729731 0.006125
131.000000 0.275401 0.724599 0.006118
132.000000 0.272984 0.727016 0.006132
133.000000 0.272928 0.727072 0.005942
134.000000 0.272185 0.727815 0.006215
135.000000 0.272591 0.727409 0.006387
136.000000 0.266702 0.733298 0.005911
137.000000 0.274242 0.725758 0.006236
138.000000 0.270674 0.729326 0.005865
139.000000 0.275030 0.724970 0.006280
140.000000 0.273188 0.726812 0.006060
141.000000 0.273974 0.726026 0.006391
142.000000 0.276747 0.723253 0.006292
143.000000 0.273096 0.726904 0.006288
144.000000 0.269028 0.730972 0.006186
145.000000 0.268425 0.731575 0.005669
146.000000 0.273204 0.726796 0.006119
147.000000 0.274807 0.725193 0.006210
148.000000 0.266318 0.733682 0.006036
149.000000 0.275758 0.724242 0.006464
150.000000 0.274742 0.725258 0.006262
151.000000 0.272754 0.727246 0.006069
152.000000 0.268064 0.731936 0.005935
153.000000 0.274424 0.725576 0.006069
154.000000 0.271033 0.728967 0.005675
155.000000 0.271203 0.728797 0.005831
156.000000 0.272194 0.727806 0.005744
157.000000 0.271071 0.728929 0.005619
158.000000 0.273100 0.726900 0.005991
159.000000 0.266940 0.733060 0.005745
160.000000 0.271545 0.728455 0.005703
161.000000 0.273126 0.726874 0.005949
162.000000 0.271273 0.728727 0.005903
163.000000 0.269380 0.730620 0.005298
164.000000 0.275449 0.724551 0.005990
165.000000 0.275529 0.724471 0.006233
166.000000 0.270749 0.729251 0.005826
167.000000 0.268558 0.731442 0.005743
168.000000 0.272980 0.727020 0.005381
169.000000 0.271316 0.728684 0.006171
