# k f_up f_down f_allD C_global_avg
57.000000 0.128720 0.656843 0.214437 0.755653
58.000000 0.128834 0.646769 0.224397 0.745060
59.000000 0.130905 0.648302 0.220793 0.747948
60.000000 0.130600 0.647381 0.222019 0.746012
61.000000 0.127749 0.641337 0.230914 0.737139
62.000000 0.130972 0.655628 0.213399 0.754568
63.000000 0.129892 0.637282 0.232825 0.733708
64.000000 0.129987 0.649761 0.220252 0.746854
65.000000 0.128561 0.651226 0.220213 0.746763
66.000000 0.130849 0.643840 0.225311 0.740012
67.000000 0.130233 0.642860 0.226907 0.739236
68.000000 0.131027 0.643364 0.225609 0.739506
69.000000 0.133937 0.635132 0.230931 0.733434
70.000000 0.132609 0.640412 0.226979 0.737023
71.000000 0.133194 0.642665 0.224141 0.739552
72.000000 0.133292 0.637864 0.228844 0.734444
73.000000 0.130259 0.647293 0.222449 0.741488
74.000000 0.134382 0.647126 0.218491 0.744133
75.000000 0.133450 0.641139 0.225411 0.736618
76.000000 0.134537 0.640283 0.225180 0.737221
77.000000 0.134248 0.643785 0.221967 0.739701
78.000000 0.135016 0.641281 0.223703 0.737181
79.000000 0.132716 0.640770 0.226514 0.734524
80.000000 0.132102 0.644012 0.223886 0.737202
81.000000 0.137898 0.634398 0.227704 0.731438
82.000000 0.133407 0.641505 0.225089 0.735608
83.000000 0.134976 0.639064 0.225960 0.733851
84.000000 0.137650 0.634669 0.227681 0.730648
85.000000 0.140318 0.628615 0.231067 0.726697
86.000000 0.137760 0.644245 0.217995 0.740720
87.000000 0.140803 0.634124 0.225073 0.732013
88.000000 0.140154 0.622726 0.237120 0.719740
89.000000 0.137731 0.632662 0.229606 0.727746
90.000000 0.137820 0.633120 0.229060 0.727809
91.000000 0.139455 0.628700 0.231845 0.723834
92.000000 0.141251 0.624095 0.234654 0.720230
93.000000 0.137516 0.631628 0.230856 0.724778
94.000000 0.138299 0.631483 0.230218 0.725016
95.000000 0.143657 0.638650 0.217693 0.736885
96.000000 0.142228 0.628308 0.229464 0.724379
97.000000 0.141460 0.637511 0.221029 0.732407
98.000000 0.142118 0.631961 0.225921 0.727748
99.000000 0.141556 0.624019 0.234426 0.719251
100.000000 0.142575 0.630455 0.226971 0.725632
101.000000 0.139766 0.629414 0.230821 0.722760
102.000000 0.137918 0.633714 0.228368 0.725141
103.000000 0.144513 0.641487 0.214000 0.737977
104.000000 0.143869 0.631796 0.224335 0.727144
105.000000 0.147366 0.615982 0.236652 0.713343
106.000000 0.143731 0.632543 0.223725 0.727406
107.000000 0.145032 0.625037 0.229932 0.720119
108.000000 0.147670 0.618274 0.234057 0.714910
109.000000 0.145939 0.624166 0.229895 0.719756
110.000000 0.145949 0.622838 0.231213 0.717788
111.000000 0.150633 0.618613 0.230754 0.716826
112.000000 0.143453 0.630076 0.226471 0.723590
113.000000 0.147647 0.622899 0.229454 0.718779
114.000000 0.146146 0.617301 0.236553 0.711638
115.000000 0.146925 0.630817 0.222257 0.725824
116.000000 0.148914 0.620050 0.231036 0.715756
117.000000 0.147768 0.625761 0.226471 0.721340
118.000000 0.149038 0.625129 0.225834 0.721031
119.000000 0.149276 0.623430 0.227294 0.718927
120.000000 0.148101 0.616984 0.234916 0.710866
121.000000 0.149425 0.625365 0.225210 0.721214
122.000000 0.147748 0.627102 0.225151 0.720909
123.000000 0.154032 0.618798 0.227170 0.716980
124.000000 0.150054 0.616211 0.233735 0.710838
125.000000 0.154187 0.628319 0.217494 0.726814
126.000000 0.149973 0.622719 0.227308 0.717439
127.000000 0.151154 0.618987 0.229860 0.713436
128.000000 0.150446 0.612243 0.237311 0.704984
129.000000 0.151709 0.620772 0.227520 0.715738
130.000000 0.155301 0.612643 0.232056 0.709580
131.000000 0.156027 0.608067 0.235906 0.705827
132.000000 0.150168 0.623204 0.226628 0.717269
133.000000 0.150986 0.623068 0.225946 0.717816
134.000000 0.156239 0.617474 0.226288 0.714683
135.000000 0.151231 0.629578 0.219192 0.723559
136.000000 0.159579 0.610052 0.230369 0.708347
137.000000 0.152203 0.627733 0.220064 0.722132
138.000000 0.151455 0.625165 0.223380 0.718475
139.000000 0.151067 0.620812 0.228121 0.712720
140.000000 0.155134 0.610951 0.233915 0.704754
141.000000 0.159600 0.606769 0.233630 0.704278
142.000000 0.155682 0.615567 0.228751 0.710020
143.000000 0.155186 0.610555 0.234260 0.704775
144.000000 0.157027 0.615201 0.227772 0.710660
145.000000 0.157470 0.609756 0.232774 0.704777
146.000000 0.160537 0.607240 0.232222 0.704448
147.000000 0.158855 0.603259 0.237886 0.698869
148.000000 0.158972 0.614372 0.226656 0.711618
149.000000 0.156130 0.615460 0.228409 0.709398
