# k f_up f_down f_allD C_global_avg
2.000000 0.298445 0.434360 0.267195 0.724375
3.000000 0.347295 0.608779 0.043926 0.944066
4.000000 0.368400 0.602942 0.028658 0.959098
5.000000 0.368452 0.604102 0.027446 0.958793
6.000000 0.364855 0.604457 0.030688 0.953580
7.000000 0.349721 0.615625 0.034654 0.947824
8.000000 0.335654 0.623008 0.041337 0.939614
9.000000 0.316502 0.637704 0.045794 0.934196
10.000000 0.301780 0.644656 0.053563 0.925915
11.000000 0.298498 0.642552 0.058950 0.918954
12.000000 0.287847 0.647090 0.065063 0.911947
13.000000 0.280790 0.645143 0.074067 0.901886
14.000000 0.270617 0.651622 0.077761 0.897793
15.000000 0.267356 0.646572 0.086071 0.888867
16.000000 0.259520 0.645351 0.095128 0.879136
17.000000 0.253391 0.648612 0.097997 0.875936
18.000000 0.250561 0.648029 0.101410 0.871990
19.000000 0.255006 0.639069 0.105925 0.865819
20.000000 0.249920 0.637362 0.112717 0.859420
21.000000 0.245416 0.636212 0.118372 0.852689
22.000000 0.242398 0.634692 0.122910 0.848187
23.000000 0.244029 0.624139 0.131832 0.837751
24.000000 0.239813 0.626667 0.133520 0.836383
25.000000 0.240498 0.623609 0.135893 0.833451
26.000000 0.239038 0.614004 0.146958 0.821441
27.000000 0.233871 0.620447 0.145682 0.822506
28.000000 0.234169 0.615366 0.150465 0.817023
29.000000 0.232471 0.612474 0.155055 0.812069
30.000000 0.234370 0.604596 0.161034 0.805326
31.000000 0.233961 0.606980 0.159059 0.807350
32.000000 0.225941 0.611028 0.163031 0.804073
33.000000 0.229467 0.601056 0.169478 0.796510
34.000000 0.231672 0.598786 0.169542 0.795734
35.000000 0.229079 0.593731 0.177190 0.787823
36.000000 0.232013 0.590387 0.177600 0.786190
37.000000 0.228691 0.589364 0.181945 0.782265
38.000000 0.229796 0.583458 0.186746 0.776737
39.000000 0.227871 0.583348 0.188781 0.774634
40.000000 0.229179 0.577206 0.193615 0.768559
41.000000 0.228937 0.580646 0.190417 0.772292
42.000000 0.224418 0.582620 0.192962 0.769280
43.000000 0.230238 0.576911 0.192851 0.769128
44.000000 0.225946 0.573274 0.200780 0.760907
45.000000 0.228432 0.571532 0.200036 0.761205
46.000000 0.229213 0.569053 0.201734 0.758760
47.000000 0.227992 0.564385 0.207623 0.752600
48.000000 0.229722 0.570688 0.199590 0.761171
49.000000 0.229651 0.560291 0.210058 0.749541
50.000000 0.226298 0.562739 0.210964 0.749005
51.000000 0.230074 0.555391 0.214535 0.744267
52.000000 0.227125 0.551730 0.221144 0.737712
53.000000 0.226555 0.554104 0.219341 0.739318
54.000000 0.228307 0.547219 0.224474 0.733510
55.000000 0.227861 0.549799 0.222340 0.735874
56.000000 0.226322 0.548415 0.225263 0.732512
57.000000 0.225893 0.546533 0.227573 0.729496
58.000000 0.229346 0.539115 0.231540 0.725235
59.000000 0.227803 0.537553 0.234644 0.721744
60.000000 0.228550 0.544361 0.227089 0.729119
61.000000 0.227901 0.534898 0.237200 0.718978
62.000000 0.226779 0.536476 0.236746 0.719506
63.000000 0.227361 0.532378 0.240260 0.715451
64.000000 0.230869 0.530082 0.239049 0.715714
65.000000 0.230950 0.530489 0.238561 0.716663
66.000000 0.228659 0.526317 0.245024 0.709515
67.000000 0.229255 0.533422 0.237324 0.717490
68.000000 0.231250 0.517764 0.250986 0.703158
69.000000 0.230364 0.517237 0.252399 0.700887
70.000000 0.230753 0.516065 0.253182 0.700538
71.000000 0.232796 0.521672 0.245532 0.708041
72.000000 0.230105 0.514083 0.255812 0.696946
73.000000 0.233380 0.519518 0.247103 0.705708
74.000000 0.230994 0.514742 0.254264 0.697921
75.000000 0.229723 0.515117 0.255161 0.697058
76.000000 0.232653 0.509468 0.257879 0.693717
77.000000 0.230893 0.513319 0.255788 0.696739
78.000000 0.227792 0.499551 0.272656 0.678394
79.000000 0.229785 0.510201 0.260014 0.691244
80.000000 0.228566 0.506574 0.264860 0.686822
81.000000 0.231595 0.502795 0.265610 0.685548
82.000000 0.232861 0.506075 0.261065 0.690142
83.000000 0.230345 0.497673 0.271982 0.678657
84.000000 0.232173 0.498171 0.269656 0.680792
85.000000 0.236438 0.498499 0.265063 0.684853
86.000000 0.231757 0.496533 0.271710 0.678136
87.000000 0.231199 0.497654 0.271147 0.679070
88.000000 0.232178 0.488409 0.279413 0.670054
89.000000 0.229509 0.496905 0.273586 0.676206
90.000000 0.233026 0.495174 0.271800 0.677613
91.000000 0.231493 0.488042 0.280465 0.668117
92.000000 0.233430 0.498109 0.268461 0.680951
93.000000 0.234298 0.488531 0.277170 0.671485
94.000000 0.230465 0.492234 0.277301 0.671360
95.000000 0.230789 0.486430 0.282781 0.665813
96.000000 0.232586 0.492752 0.274662 0.673737
97.000000 0.231497 0.488613 0.279890 0.668146
98.000000 0.233835 0.489537 0.276628 0.671452
99.000000 0.234451 0.480148 0.285401 0.661530
100.000000 0.230742 0.493850 0.275408 0.673116
101.000000 0.234150 0.480782 0.285068 0.661396
102.000000 0.231880 0.478847 0.289273 0.657729
103.000000 0.234844 0.487338 0.277817 0.669142
104.000000 0.234347 0.482606 0.283047 0.663299
105.000000 0.234898 0.477348 0.287754 0.658912
106.000000 0.233084 0.475877 0.291039 0.655077
107.000000 0.233692 0.481417 0.284891 0.661392
108.000000 0.232549 0.482743 0.284708 0.661598
109.000000 0.235050 0.484277 0.280673 0.665767
110.000000 0.232681 0.467835 0.299483 0.646346
111.000000 0.236512 0.478972 0.284516 0.661204
112.000000 0.233303 0.471081 0.295616 0.649664
113.000000 0.230354 0.475975 0.293672 0.651943
114.000000 0.233755 0.468639 0.297606 0.647155
115.000000 0.236345 0.471166 0.292489 0.652341
116.000000 0.233212 0.473945 0.292843 0.651528
117.000000 0.233061 0.471882 0.295057 0.650179
118.000000 0.233248 0.471856 0.294895 0.649932
119.000000 0.232884 0.464776 0.302340 0.641815
120.000000 0.233009 0.467346 0.299646 0.644234
121.000000 0.232921 0.474901 0.292178 0.652288
122.000000 0.235216 0.462179 0.302605 0.640768
123.000000 0.236248 0.468084 0.295668 0.647746
124.000000 0.231599 0.468451 0.299950 0.643459
125.000000 0.234374 0.460844 0.304782 0.638542
126.000000 0.235915 0.457240 0.306844 0.635989
127.000000 0.234210 0.472451 0.293340 0.650064
128.000000 0.230946 0.461632 0.307422 0.635487
129.000000 0.231447 0.464491 0.304062 0.639383
130.000000 0.231511 0.462632 0.305857 0.637490
131.000000 0.232334 0.462366 0.305300 0.637820
132.000000 0.234943 0.465014 0.300043 0.642751
133.000000 0.237365 0.465568 0.297068 0.644788
134.000000 0.233669 0.464316 0.302015 0.640314
135.000000 0.233612 0.458301 0.308087 0.633682
136.000000 0.239022 0.465925 0.295053 0.646691
137.000000 0.231932 0.458001 0.310067 0.631986
138.000000 0.233782 0.455712 0.310506 0.630756
139.000000 0.233743 0.460131 0.306126 0.635784
140.000000 0.233776 0.462243 0.303981 0.637041
141.000000 0.232412 0.457447 0.310141 0.630998
142.000000 0.230494 0.454195 0.315311 0.625629
143.000000 0.232347 0.458426 0.309227 0.632370
144.000000 0.233915 0.456307 0.309778 0.631756
145.000000 0.232817 0.453815 0.313368 0.627231
146.000000 0.234238 0.453121 0.312641 0.627619
147.000000 0.232721 0.455577 0.311702 0.628879
148.000000 0.233567 0.451117 0.315317 0.625077
149.000000 0.232783 0.460494 0.306723 0.633516
150.000000 0.235980 0.456926 0.307094 0.633346
151.000000 0.235071 0.448509 0.316420 0.622648
152.000000 0.232791 0.453415 0.313794 0.626614
153.000000 0.231993 0.451530 0.316477 0.623624
154.000000 0.230641 0.453834 0.315526 0.624420
155.000000 0.231090 0.462112 0.306798 0.633636
156.000000 0.230977 0.455055 0.313969 0.625457
157.000000 0.231880 0.457684 0.310436 0.629746
158.000000 0.235683 0.459016 0.305301 0.634605
159.000000 0.232722 0.453886 0.313392 0.626100
