# k f_up f_allD C_global_avg
65.000000 0.024895 0.975105 0.000843
66.000000 0.025061 0.974939 0.000836
67.000000 0.024940 0.975060 0.000821
68.000000 0.024722 0.975278 0.000800
69.000000 0.024525 0.975475 0.000782
70.000000 0.024824 0.975176 0.000781
71.000000 0.024434 0.975566 0.000756
72.000000 0.025012 0.974988 0.000765
73.000000 0.024313 0.975687 0.000734
74.000000 0.024845 0.975155 0.000739
75.000000 0.024760 0.975240 0.000727
76.000000 0.024324 0.975676 0.000702
77.000000 0.024661 0.975339 0.000704
78.000000 0.024507 0.975493 0.000690
79.000000 0.024908 0.975092 0.000694
80.000000 0.024703 0.975297 0.000678
81.000000 0.024865 0.975135 0.000674
82.000000 0.024291 0.975709 0.000650
83.000000 0.024141 0.975859 0.000637
84.000000 0.024993 0.975007 0.000654
85.000000 0.024748 0.975252 0.000639
86.000000 0.024250 0.975750 0.000617
87.000000 0.024624 0.975376 0.000620
88.000000 0.024659 0.975341 0.000614
89.000000 0.024722 0.975278 0.000609
90.000000 0.024621 0.975379 0.000601
91.000000 0.023951 0.976049 0.000575
92.000000 0.024455 0.975545 0.000582
93.000000 0.024352 0.975648 0.000574
94.000000 0.024048 0.975952 0.000559
95.000000 0.024344 0.975656 0.000562
96.000000 0.024455 0.975545 0.000557
97.000000 0.024633 0.975367 0.000557
98.000000 0.025034 0.974966 0.000561
99.000000 0.024394 0.975606 0.000540
100.000000 0.024497 0.975503 0.000537
101.000000 0.024608 0.975392 0.000532
102.000000 0.024522 0.975478 0.000526
103.000000 0.024528 0.975472 0.000521
104.000000 0.024789 0.975211 0.000522
105.000000 0.024535 0.975465 0.000511
106.000000 0.024753 0.975247 0.000512
107.000000 0.024460 0.975540 0.000500
108.000000 0.024720 0.975280 0.000501
109.000000 0.024322 0.975678 0.000488
110.000000 0.024179 0.975821 0.000480
111.000000 0.024866 0.975134 0.000491
112.000000 0.024774 0.975226 0.000484
113.000000 0.024336 0.975664 0.000470
114.000000 0.024711 0.975289 0.000474
115.000000 0.024654 0.975346 0.000469
116.000000 0.024678 0.975322 0.000465
117.000000 0.024426 0.975574 0.000457
118.000000 0.024502 0.975498 0.000454
119.000000 0.024185 0.975815 0.000444
120.000000 0.024284 0.975716 0.000442
121.000000 0.024584 0.975416 0.000444
122.000000 0.024484 0.975516 0.000438
123.000000 0.024774 0.975226 0.000440
124.000000 0.024501 0.975499 0.000432
125.000000 0.024458 0.975542 0.000428
126.000000 0.024538 0.975462 0.000425
127.000000 0.024670 0.975330 0.000424
128.000000 0.024630 0.975370 0.000421
129.000000 0.024932 0.975068 0.000423
130.000000 0.024251 0.975749 0.000407
131.000000 0.024409 0.975591 0.000407
132.000000 0.024606 0.975394 0.000408
133.000000 0.024606 0.975394 0.000404
134.000000 0.024714 0.975286 0.000403
135.000000 0.024678 0.975322 0.000400
136.000000 0.024666 0.975334 0.000396
137.000000 0.024764 0.975236 0.000395
138.000000 0.024235 0.975765 0.000383
139.000000 0.024101 0.975899 0.000377
140.000000 0.024741 0.975259 0.000386
141.000000 0.024472 0.975528 0.000378
142.000000 0.024638 0.975362 0.000379
143.000000 0.024297 0.975703 0.000370
144.000000 0.024329 0.975671 0.000368
145.000000 0.024718 0.975282 0.000372
146.000000 0.024273 0.975727 0.000362
147.000000 0.024524 0.975476 0.000364
148.000000 0.024415 0.975585 0.000360
149.000000 0.024637 0.975363 0.000361
150.000000 0.024226 0.975774 0.000352
151.000000 0.024543 0.975457 0.000355
152.000000 0.024805 0.975195 0.000357
153.000000 0.024294 0.975706 0.000346
154.000000 0.024234 0.975766 0.000343
155.000000 0.024298 0.975702 0.000341
156.000000 0.024557 0.975443 0.000343
157.000000 0.024971 0.975029 0.000348
158.000000 0.024265 0.975735 0.000334
159.000000 0.024324 0.975676 0.000333
160.000000 0.024366 0.975634 0.000332
161.000000 0.024476 0.975524 0.000331
162.000000 0.024406 0.975594 0.000328
163.000000 0.024591 0.975409 0.000329
164.000000 0.024534 0.975466 0.000326
165.000000 0.024769 0.975231 0.000328
166.000000 0.024844 0.975156 0.000326
167.000000 0.024577 0.975423 0.000321
168.000000 0.024234 0.975766 0.000314
169.000000 0.024679 0.975321 0.000319
