# k f_up f_allD C_global_avg
2.000000 0.392851 0.607149 0.383230
3.000000 0.345979 0.654021 0.309041
4.000000 0.148876 0.851124 0.115229
5.000000 0.068454 0.931546 0.040294
6.000000 0.047274 0.952726 0.022054
7.000000 0.038807 0.961193 0.015031
8.000000 0.034125 0.965875 0.011156
9.000000 0.031655 0.968345 0.008959
10.000000 0.030385 0.969615 0.007622
11.000000 0.028606 0.971394 0.006433
12.000000 0.028525 0.971475 0.005837
13.000000 0.027308 0.972692 0.005076
14.000000 0.026966 0.973034 0.004601
15.000000 0.026762 0.973238 0.004236
16.000000 0.026880 0.973120 0.003974
17.000000 0.026720 0.973280 0.003699
18.000000 0.026175 0.973825 0.003403
19.000000 0.026170 0.973830 0.003209
20.000000 0.026497 0.973503 0.003083
21.000000 0.026064 0.973936 0.002872
22.000000 0.025916 0.974084 0.002711
23.000000 0.025691 0.974309 0.002562
24.000000 0.025386 0.974614 0.002425
25.000000 0.025550 0.974450 0.002337
26.000000 0.025454 0.974546 0.002238
27.000000 0.025260 0.974740 0.002128
28.000000 0.025347 0.974653 0.002057
29.000000 0.025393 0.974607 0.001984
30.000000 0.025626 0.974374 0.001938
31.000000 0.025289 0.974711 0.001849
32.000000 0.025170 0.974830 0.001778
33.000000 0.024924 0.975076 0.001704
34.000000 0.024992 0.975008 0.001653
35.000000 0.025467 0.974533 0.001644
36.000000 0.024873 0.975127 0.001552
37.000000 0.024599 0.975401 0.001495
38.000000 0.025304 0.974696 0.001498
39.000000 0.025300 0.974700 0.001456
40.000000 0.024677 0.975323 0.001383
41.000000 0.025261 0.974739 0.001379
42.000000 0.025150 0.974850 0.001339
43.000000 0.024910 0.975090 0.001295
44.000000 0.024749 0.975251 0.001254
45.000000 0.024564 0.975436 0.001216
46.000000 0.025040 0.974960 0.001213
47.000000 0.025016 0.974984 0.001189
48.000000 0.025062 0.974938 0.001163
49.000000 0.025023 0.974977 0.001137
50.000000 0.024732 0.975268 0.001101
51.000000 0.025047 0.974953 0.001093
52.000000 0.024588 0.975412 0.001049
53.000000 0.024738 0.975262 0.001036
54.000000 0.025015 0.974985 0.001031
55.000000 0.025087 0.974913 0.001015
56.000000 0.024800 0.975200 0.000981
57.000000 0.024552 0.975448 0.000953
58.000000 0.024645 0.975355 0.000940
59.000000 0.024655 0.975345 0.000926
60.000000 0.024569 0.975431 0.000906
61.000000 0.025138 0.974862 0.000914
62.000000 0.025057 0.974943 0.000897
63.000000 0.024483 0.975517 0.000859
64.000000 0.024989 0.975011 0.000864
65.000000 0.024568 0.975432 0.000835
66.000000 0.024525 0.975475 0.000820
67.000000 0.024414 0.975586 0.000803
68.000000 0.024854 0.975146 0.000809
69.000000 0.025003 0.974997 0.000803
70.000000 0.024623 0.975377 0.000775
71.000000 0.024478 0.975522 0.000760
72.000000 0.024750 0.975250 0.000758
73.000000 0.024310 0.975690 0.000733
74.000000 0.024626 0.975374 0.000734
75.000000 0.024469 0.975531 0.000720
76.000000 0.023722 0.976278 0.000687
77.000000 0.024799 0.975201 0.000710
78.000000 0.024552 0.975448 0.000693
79.000000 0.024067 0.975933 0.000669
80.000000 0.024904 0.975096 0.000688
81.000000 0.024830 0.975170 0.000677
82.000000 0.024501 0.975499 0.000659
83.000000 0.024890 0.975110 0.000662
84.000000 0.024431 0.975569 0.000639
85.000000 0.024636 0.975364 0.000638
86.000000 0.024765 0.975235 0.000635
87.000000 0.024953 0.975047 0.000634
88.000000 0.024727 0.975273 0.000618
89.000000 0.024116 0.975884 0.000595
90.000000 0.024587 0.975413 0.000600
91.000000 0.024634 0.975366 0.000596
92.000000 0.024067 0.975933 0.000575
93.000000 0.024370 0.975630 0.000577
94.000000 0.024409 0.975591 0.000570
95.000000 0.024586 0.975414 0.000569
96.000000 0.025193 0.974807 0.000578
97.000000 0.024631 0.975369 0.000557
98.000000 0.024661 0.975339 0.000552
99.000000 0.025004 0.974996 0.000556
100.000000 0.024408 0.975592 0.000536
101.000000 0.024596 0.975404 0.000535
102.000000 0.024150 0.975850 0.000520
103.000000 0.024297 0.975703 0.000518
104.000000 0.024669 0.975331 0.000522
105.000000 0.024526 0.975474 0.000513
106.000000 0.025148 0.974852 0.000522
107.000000 0.024448 0.975552 0.000502
108.000000 0.024530 0.975470 0.000499
109.000000 0.024399 0.975601 0.000491
110.000000 0.024314 0.975686 0.000485
111.000000 0.024328 0.975672 0.000480
112.000000 0.024795 0.975205 0.000485
113.000000 0.024619 0.975381 0.000478
114.000000 0.024209 0.975791 0.000465
115.000000 0.024545 0.975455 0.000468
116.000000 0.024602 0.975398 0.000466
117.000000 0.024412 0.975588 0.000458
118.000000 0.024022 0.975978 0.000446
119.000000 0.025032 0.974968 0.000462
120.000000 0.024737 0.975263 0.000452
121.000000 0.024602 0.975398 0.000446
122.000000 0.024309 0.975691 0.000436
123.000000 0.024973 0.975027 0.000445
124.000000 0.024101 0.975899 0.000426
125.000000 0.024855 0.975145 0.000437
126.000000 0.024321 0.975679 0.000423
127.000000 0.024418 0.975582 0.000421
128.000000 0.024561 0.975439 0.000421
129.000000 0.024286 0.975714 0.000412
130.000000 0.024539 0.975461 0.000414
131.000000 0.024236 0.975764 0.000405
132.000000 0.024805 0.975195 0.000412
133.000000 0.024719 0.975281 0.000409
134.000000 0.024419 0.975581 0.000399
135.000000 0.023931 0.976069 0.000387
136.000000 0.024643 0.975357 0.000397
137.000000 0.024239 0.975761 0.000387
138.000000 0.023972 0.976028 0.000380
139.000000 0.024378 0.975622 0.000384
140.000000 0.024478 0.975522 0.000382
141.000000 0.024529 0.975471 0.000380
142.000000 0.024227 0.975773 0.000374
143.000000 0.024520 0.975480 0.000376
144.000000 0.024148 0.975852 0.000367
145.000000 0.024426 0.975574 0.000368
146.000000 0.024246 0.975754 0.000363
147.000000 0.024288 0.975712 0.000362
148.000000 0.024562 0.975438 0.000364
149.000000 0.025027 0.974973 0.000369
150.000000 0.024511 0.975489 0.000358
151.000000 0.024474 0.975526 0.000355
152.000000 0.024305 0.975695 0.000349
153.000000 0.024146 0.975854 0.000346
154.000000 0.024245 0.975755 0.000344
155.000000 0.024388 0.975612 0.000344
156.000000 0.024431 0.975569 0.000342
157.000000 0.023948 0.976052 0.000333
158.000000 0.024557 0.975443 0.000340
159.000000 0.024555 0.975445 0.000338
